Access Of Foreign Data (AOFD);Coupling Between Objects (CBO);Cyclomatic Complexity (CC);Changing Classes (ChC);Changing Methods (CM);Depth Of Inheritance Hierarchy (DIT);Lines Of Code (LOC);Number of Accessor Methods (NAM);Number Of Child Classes (NOCC);Number Of Public Attributes (NOPA);Response For Class (RFC);Tight Class Cohesion (TCC);Weighted Chancging Methods (WCM);Weight Of a Class (WOC);Lack of Cohesion (LCOM);Refused Bequest Smell;Feature Envy Smell;Long Method Smell;Large Class Smell;Data Class Smell;Shotgun Surgery Smell
0.0;0;_;0;0;1;2;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;2;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;6;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;1;7;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;8;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;1;8;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;6;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;6;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;1;6;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;4;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;2;5;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;6;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;2;0;1;12;0;1;2;0;13;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;2;0;1;9;0;1;2;0;13;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;3;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;1;6;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;2;0;1;10;0;1;2;0;13;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;1;6;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;3;0;1;14;0;1;3;0;14;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;6;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;6;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;6;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;5;0;1;21;0;1;5;0;16;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;4;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;1;1;5;0;1;57;0;3;5;0;17;1;100;0;none;none;none;none;none;none
0.0;0;1;5;0;1;21;0;1;5;0;16;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;2;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;2;0;1;48;0;8;2;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;3;0;1;13;0;1;3;0;14;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;6;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;0;1;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;0;1;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;0;1;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;5;0;1;124;0;19;5;0;16;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;1;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;0;1;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;0;1;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;4;0;1;17;0;1;4;0;15;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;7;0;1;9;0;1;7;0;18;0;100;0;none;none;none;none;none;none
0.0;0;1;7;0;1;9;0;1;7;0;18;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;7;0;1;9;0;1;7;0;18;0;100;0;none;none;none;none;none;none
0.0;0;1;7;0;1;9;0;1;7;0;18;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;1;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;1;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;1;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;1;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;1;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;15;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;1;1;2;0;1;32;0;1;3;0;14;0;150;75;none;none;none;none;none;none
0.0;0;1;5;0;1;41;0;1;5;0;19;3;100;0;none;none;none;none;none;none
0.0;4;3;6;0;1;131;0;7;7;0;26;4;117;64;none;none;none;none;none;none
0.0;0;1;0;0;1;17;0;1;6;0;17;0;6;0;none;none;none;none;none;none
0.0;0;1;0;0;1;17;0;1;6;0;17;0;6;0;none;none;none;none;none;none
0.0;0;1;0;0;1;17;0;1;6;0;17;0;6;0;none;none;none;none;none;none
0.0;0;1;0;0;1;16;0;1;6;0;17;0;6;0;none;none;none;none;none;none
0.0;0;1;0;0;2;4;0;1;1;0;13;0;1;0;none;none;none;none;none;none
0.0;0;1;0;0;1;4;0;1;1;0;12;0;1;0;none;none;none;none;none;none
1.0;7;3;11;0;1;349;0;17;15;0;54;1;136;88;none;none;none;none;none;none
0.0;0;1;0;0;1;13;0;1;1;0;1;0;1;0;none;none;none;none;none;none
0.0;0;1;2;1;1;18;0;1;4;0;17;0;200;0;none;none;none;none;none;none
0.0;2;3;0;0;1;23;0;1;1;0;8;1;1;33;none;none;none;none;none;none
0.0;1;1;1;0;0;5;0;1;1;0;3;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;0;9;0;1;2;0;4;0;200;0;none;none;none;none;none;none
0.0;2;3;0;0;1;24;0;1;1;0;8;1;1;33;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;1;1;1;0;1;6;0;1;1;0;14;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;1;6;0;1;1;0;14;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;1;16;0;1;2;0;16;1;200;50;none;none;none;none;none;none
0.0;1;1;2;0;1;9;0;1;2;0;15;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;7;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;1;1;2;1;1;7;0;1;1;1;13;0;50;100;none;none;none;none;none;none
0.0;0;1;1;0;1;7;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;0;_;0;0;1;7;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;7;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;6;0;1;75;0;7;6;0;17;0;100;0;none;none;none;none;none;none
0.0;0;1;0;0;0;8;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;0;0;1;24;0;5;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;1;11;0;2;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;5;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;10;0;2;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;5;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;3;0;1;20;0;1;3;0;18;1;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;8;0;1;1;0;14;0;100;0;none;none;none;none;none;none
0.0;0;1;6;0;1;55;0;2;6;0;20;2;100;0;none;none;none;none;none;none
0.0;0;1;3;0;1;7;0;1;3;0;14;0;100;0;none;none;none;none;none;none
0.0;0;1;4;0;1;59;0;4;4;0;18;2;100;0;none;none;none;none;none;none
0.0;0;1;0;0;0;5;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;0;4;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;0;0;4;5;0;1;0;0;24;0;0;0;none;none;none;none;none;none
3.0;4;4;8;0;1;144;0;4;10;0;30;3;125;65;none;none;none;none;none;none
0.0;0;2;1;0;0;10;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;2;1;0;0;19;0;1;3;0;3;0;300;0;none;none;none;none;none;none
0.0;0;2;1;0;0;11;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;25;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;4;0;1;114;0;10;4;0;16;0;100;0;none;none;none;none;none;none
1.0;1;1;0;0;0;12;0;1;1;0;2;0;1;0;none;none;none;none;none;none
0.0;0;1;2;1;1;8;0;1;1;1;12;0;50;0;none;none;none;none;none;none
0.0;0;_;0;0;1;12;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;2;0;1;12;0;1;2;0;13;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;12;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;0;12;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;2;1;1;8;0;1;1;1;12;0;50;0;none;none;none;none;none;none
0.0;0;_;0;0;0;17;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;2;3;0;1;0;0;12;0;0;0;none;none;none;none;none;none
7.0;9;1;10;0;1;233;0;15;10;0;34;0;100;85;none;none;none;none;none;none
0.0;1;1;2;0;1;22;0;2;2;0;14;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;1;1;2;0;1;19;0;1;2;0;14;1;100;0;none;none;none;none;none;none
0.0;1;1;2;0;1;19;0;1;2;0;14;1;100;0;none;none;none;none;none;none
0.0;0;1;1;1;0;7;0;1;1;1;1;0;100;0;none;none;none;none;none;none
0.0;0;_;1;1;1;12;0;1;0;1;11;0;0;100;none;none;none;none;none;none
1.0;1;1;3;1;1;12;0;1;2;1;14;0;67;0;none;none;none;none;none;none
1.0;1;1;3;1;1;12;0;1;2;1;14;0;67;0;none;none;none;none;none;none
1.0;1;1;3;0;1;15;0;1;3;0;15;0;100;0;none;none;none;none;none;none
1.0;1;1;3;0;1;15;0;1;3;0;15;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;2;3;0;1;0;0;14;0;0;0;none;none;none;none;none;none
0.0;0;1;0;0;1;15;0;1;0;0;11;0;0;50;none;none;none;none;none;none
0.0;0;_;0;0;2;3;0;1;0;0;13;0;0;0;none;none;none;none;none;none
1.0;3;1;3;1;1;13;0;1;2;1;15;1;67;100;none;none;none;none;none;none
0.0;3;1;8;0;1;112;0;7;8;0;23;0;100;87;none;none;none;none;none;none
0.0;2;1;1;0;1;11;0;1;1;0;13;0;100;50;none;none;none;none;none;none
0.0;0;_;0;0;1;11;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;1;1;0;0;2;6;0;1;0;0;12;0;0;0;none;none;none;none;none;none
0.0;1;1;0;0;2;6;0;1;0;0;12;0;0;0;none;none;none;none;none;none
0.0;1;1;0;0;2;6;0;1;0;0;12;0;0;0;none;none;none;none;none;none
0.0;1;1;0;0;2;6;0;1;0;0;12;0;0;0;none;none;none;none;none;none
0.0;1;1;3;0;1;262;0;19;2;1;24;0;67;50;none;none;none;none;none;none
0.0;0;1;1;0;1;8;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;8;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;9;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;1;13;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;1;12;0;1;1;0;14;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;1;12;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;1;13;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;8;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;8;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;8;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;8;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;12;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;11;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;12;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;2;1;1;0;1;17;0;1;1;0;15;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;9;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;8;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;0;1;1;0;1;7;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;0;1;1;0;0;146;0;1;1;0;1;0;100;88;none;none;none;none;none;none
0.0;2;1;2;0;1;280;0;23;2;0;19;0;100;44;none;none;none;none;none;none
0.0;0;1;1;0;1;7;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;0;1;1;0;1;8;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;9;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;9;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;1;9;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;10;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;10;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;9;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;1;9;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;9;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;9;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;1;10;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;9;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;12;0;1;1;0;14;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;9;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;11;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;8;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;11;0;1;1;0;14;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;1;10;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;1;9;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;8;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;8;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;1;1;4;0;1;121;0;3;4;0;18;0;100;80;none;none;none;none;none;none
0.0;0;1;1;0;1;20;0;1;1;0;13;0;100;100;none;none;none;none;none;none
0.0;1;1;1;0;1;17;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;0;1;0;0;1;11;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;0;18;0;1;1;0;2;0;100;0;none;none;none;none;none;none
0.0;0;1;0;0;1;11;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;0;0;0;30;0;1;0;0;0;0;0;0;none;none;none;none;none;none
2.0;2;1;15;0;1;300;0;21;15;0;29;0;100;84;none;none;none;none;none;none
0.0;0;1;3;0;1;30;0;1;3;0;14;0;100;50;none;none;none;none;none;none
0.0;0;1;1;0;1;22;0;2;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;1;1;1;12;0;1;0;1;11;0;0;100;none;none;none;none;none;none
0.0;0;1;1;0;1;7;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;0;1;1;0;1;20;0;1;1;0;12;0;100;50;none;none;none;none;none;none
0.0;1;1;3;0;1;13;0;1;3;0;16;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;12;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;1;9;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;0;1;2;0;1;6;0;1;1;1;12;0;50;100;none;none;none;none;none;none
0.0;0;1;1;0;1;7;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;0;1;1;0;1;13;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;0;1;1;0;1;7;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;0;_;0;0;2;2;0;1;0;0;12;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;2;2;0;1;0;0;12;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;2;2;0;1;0;0;12;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;11;0;1;0;0;11;0;0;0;none;none;none;none;none;none
1.0;1;1;2;1;1;8;0;1;1;1;13;0;50;0;none;none;none;none;none;none
0.0;0;1;2;0;1;22;0;1;2;0;13;0;100;100;none;none;none;none;none;none
0.0;0;1;2;1;1;7;0;1;1;1;12;0;50;100;none;none;none;none;none;none
0.0;0;1;0;0;1;32;0;3;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;3;0;1;17;0;1;3;0;14;0;100;0;none;none;none;none;none;none
0.0;0;1;2;0;1;12;0;1;2;0;13;0;100;0;none;none;none;none;none;none
0.0;2;1;3;0;1;60;0;4;3;0;16;1;100;66;none;none;none;none;none;none
0.0;0;1;0;0;0;14;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;1;7;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;0;1;1;0;1;10;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;2;1;21;0;1;263;0;23;23;0;38;1;110;0;none;none;none;none;none;none
0.0;0;1;1;0;1;6;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;11;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;6;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;6;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;7;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;4;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;6;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;4;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;6;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;1;1;1;4;0;1;0;1;11;0;0;0;none;none;none;none;none;none
0.0;0;_;1;1;1;4;0;1;0;1;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;8;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;1;6;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;9;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;4;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;4;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;4;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;4;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;4;0;1;0;0;11;0;0;0;none;none;none;none;none;none
2.0;2;1;6;0;1;156;0;8;7;0;20;1;117;62;Refused Bequest;none;none;none;none;none
0.0;0;1;0;0;1;41;0;1;1;0;12;0;1;100;none;none;none;none;none;none
0.0;1;1;1;0;2;13;0;1;2;0;15;1;200;0;none;none;none;none;none;none
0.0;1;1;1;0;2;9;0;1;1;0;14;1;100;0;none;none;none;none;none;none
0.0;0;1;1;0;2;6;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;0;0;1;16;0;1;0;0;11;0;0;66;none;none;none;none;none;none
0.0;0;1;1;0;2;6;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;2;5;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;2;2;10;0;1;183;0;7;10;0;36;0;100;75;none;none;none;none;none;none
0.0;4;2;1;0;1;13;0;1;1;0;14;2;100;0;none;none;none;none;none;none
0.0;4;2;1;0;1;14;0;1;1;0;16;1;100;0;none;none;none;none;none;none
1.0;4;2;3;0;1;40;0;1;4;0;23;1;133;25;none;none;none;none;none;none
0.0;3;1;2;0;1;15;0;1;2;0;17;3;100;0;none;none;none;none;none;none
0.0;3;1;3;0;1;15;0;1;3;0;16;0;100;0;none;none;none;none;none;none
0.0;1;1;2;0;1;14;0;1;2;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;2;0;1;47;0;4;2;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;8;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;0;1;1;0;1;6;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;1;1;1;0;0;20;0;1;2;0;2;0;200;0;none;none;none;none;none;none
1.0;2;2;25;0;1;221;0;1;33;0;56;1;132;60;none;none;none;none;none;none
2.0;4;1;25;0;1;468;0;33;25;0;49;0;100;92;none;none;none;none;none;none
0.0;0;1;3;0;1;17;0;1;3;0;16;0;100;50;none;none;none;none;none;none
0.0;0;1;3;0;1;17;0;1;3;0;15;0;100;50;none;none;none;none;none;none
0.0;0;_;1;1;1;12;0;1;0;1;11;0;0;0;none;none;none;none;none;none
0.0;1;1;2;0;1;22;0;2;2;0;14;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;1;1;1;12;0;1;0;1;11;0;0;100;none;none;none;none;none;none
0.0;0;1;1;0;1;17;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;0;_;1;1;1;12;0;1;0;1;11;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;1;20;0;1;1;0;12;0;100;50;none;none;none;none;none;none
0.0;0;1;1;0;1;26;0;2;1;0;12;0;100;66;none;none;none;none;none;none
0.0;0;_;0;0;1;11;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;2;0;1;6;0;1;1;1;12;0;50;100;none;none;none;none;none;none
1.0;1;1;2;0;1;11;1;1;2;0;14;0;50;0;none;none;none;none;none;none
0.0;0;1;1;0;1;9;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;2;2;0;1;0;0;12;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;2;2;0;1;0;0;13;0;0;0;none;none;none;none;none;none
1.0;1;1;2;0;1;11;1;1;2;0;14;0;50;0;none;none;none;none;none;none
0.0;0;1;2;0;1;9;0;1;2;0;13;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;20;0;2;1;0;12;0;100;100;none;none;none;none;none;none
0.0;0;_;0;0;1;11;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;2;0;1;6;0;1;1;1;12;0;50;100;none;none;none;none;none;none
1.0;1;1;2;1;1;8;0;1;1;1;13;0;50;0;none;none;none;none;none;none
0.0;0;1;0;0;1;15;0;1;0;0;11;0;0;50;none;none;none;none;none;none
0.0;0;1;1;0;1;7;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;0;_;0;0;2;2;0;1;0;0;12;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;2;2;0;1;0;0;12;0;0;0;none;none;none;none;none;none
0.0;1;1;1;0;1;10;0;1;1;0;13;1;100;100;none;none;none;none;none;none
0.0;1;1;1;0;1;10;0;1;1;0;13;1;100;100;none;none;none;none;none;none
0.0;1;1;1;0;1;10;0;1;1;0;13;1;100;100;none;none;none;none;none;none
1.0;1;1;2;1;1;8;0;1;1;1;13;0;50;0;none;none;none;none;none;none
1.0;3;1;3;1;1;13;0;1;2;1;15;1;67;100;none;none;none;none;none;none
0.0;0;1;2;1;1;7;0;1;1;1;12;0;50;100;none;none;none;none;none;none
0.0;0;2;0;0;1;306;0;18;0;0;11;0;0;0;none;none;none;none;none;none
1.0;1;1;6;0;1;133;0;7;6;0;18;1;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;18;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;0;1;1;0;1;16;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;0;1;1;0;1;13;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;0;1;1;0;1;16;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;0;1;1;0;1;13;0;1;1;0;12;0;100;100;none;none;none;none;none;none
0.0;0;1;1;0;1;13;0;1;1;0;12;0;100;100;none;none;none;none;none;none
