Access Of Foreign Data (AOFD);Coupling Between Objects (CBO);Cyclomatic Complexity (CC);Changing Classes (ChC);Changing Methods (CM);Depth Of Inheritance Hierarchy (DIT);Lines Of Code (LOC);Number of Accessor Methods (NAM);Number Of Child Classes (NOCC);Number Of Public Attributes (NOPA);Response For Class (RFC);Tight Class Cohesion (TCC);Weighted Chancging Methods (WCM);Weight Of a Class (WOC);Lack of Cohesion (LCOM);Refused Bequest Smell;Feature Envy Smell;Long Method Smell;Large Class Smell;Data Class Smell;Shotgun Surgery Smell
1.0;5;2;3;0;2;19;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;5;2;3;0;2;19;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;5;2;3;0;2;19;0;1;3;0;23;2;100;0;none;none;none;none;none;none
1.0;10;7;3;0;2;35;0;1;3;0;28;6;100;0;none;none;none;none;none;none
1.0;6;3;4;0;2;34;0;1;4;0;26;2;100;0;none;none;none;none;none;none
1.0;6;2;3;0;2;23;0;1;3;0;25;3;100;0;none;none;none;none;none;none
1.0;7;2;3;0;2;21;0;1;3;0;25;3;100;0;none;none;none;none;none;none
1.0;6;2;3;0;2;20;0;1;3;0;24;3;100;0;none;none;none;none;none;none
1.0;6;2;3;0;2;20;0;1;3;0;24;3;100;0;none;none;none;none;none;none
1.0;9;4;3;0;2;30;0;1;3;0;28;5;100;0;none;none;none;none;none;none
1.0;9;8;3;0;2;50;0;1;3;0;28;5;100;0;none;none;none;none;none;none
1.0;6;2;3;0;2;20;0;1;3;0;24;3;100;0;none;none;none;none;none;none
1.0;8;4;3;0;2;30;0;1;3;0;28;5;100;0;none;none;none;none;none;none
1.0;6;2;3;0;2;21;0;1;3;0;25;3;100;0;none;none;none;none;none;none
1.0;6;2;3;0;2;21;0;1;3;0;25;3;100;0;none;none;none;none;none;none
1.0;6;2;3;0;2;21;0;1;3;0;25;3;100;0;none;none;none;none;none;none
1.0;6;3;3;0;2;24;0;1;3;0;25;3;100;0;none;none;none;none;none;none
1.0;5;2;3;0;2;19;0;1;3;0;23;2;100;0;none;none;none;none;none;none
0.0;0;1;3;1;1;15;1;1;3;0;15;0;67;50;none;none;none;none;none;none
0.0;0;1;3;1;1;15;1;1;3;0;15;0;67;50;none;none;none;none;none;none
0.0;0;1;3;1;1;15;1;1;3;0;15;0;67;50;none;none;none;none;none;none
0.0;0;1;3;1;1;15;1;1;3;0;15;0;67;50;none;none;none;none;none;none
0.0;2;1;3;1;0;5;0;1;3;0;3;0;100;0;none;none;none;none;none;none
0.0;4;3;11;28;2;57;1;1;8;0;26;3;64;82;none;Feature Envy;none;none;none;none
0.0;1;1;3;5;0;5;0;1;3;0;3;0;100;0;none;none;none;none;none;none
1.0;14;12;20;128;1;533;1;5;29;0;104;7;140;86;none;none;none;none;none;none
1.0;11;10;3;0;1;140;0;1;11;0;48;4;367;65;none;none;none;none;none;none
0.0;2;1;0;0;2;5;0;1;1;0;18;1;1;0;none;none;none;none;none;none
0.0;10;4;2;0;1;49;0;1;6;0;30;5;300;0;none;none;none;none;none;none
0.0;1;1;0;0;2;5;0;1;1;0;18;1;1;0;none;none;none;none;none;none
0.0;1;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
2.0;12;5;2;0;3;66;0;1;3;0;46;7;150;19;none;none;none;none;none;none
0.0;5;4;2;1;1;24;0;1;2;0;17;2;100;75;none;none;none;none;none;none
0.0;2;4;11;10;2;101;5;1;11;0;36;2;55;73;none;Feature Envy;none;none;none;none
2.0;4;12;7;0;1;166;0;1;8;0;34;2;114;62;none;none;none;none;none;none
0.0;5;4;2;0;1;22;0;1;2;0;17;1;100;0;none;none;none;none;none;none
0.0;4;8;2;1;1;42;0;1;3;0;24;3;150;66;none;none;none;none;none;none
0.0;5;4;2;1;1;28;0;1;3;0;18;1;150;66;none;none;none;none;none;none
0.0;2;1;2;0;1;10;0;1;2;0;17;2;100;0;none;none;none;none;none;none
0.0;2;2;4;1;1;33;0;1;4;0;18;0;100;64;none;none;none;none;none;none
0.0;2;2;4;2;2;28;1;1;5;0;31;1;100;72;none;none;none;none;none;none
0.0;14;11;6;10;1;265;0;1;14;0;53;6;233;0;none;none;none;none;none;none
0.0;3;14;8;1;2;124;0;1;8;0;51;4;100;77;Refused Bequest;none;none;none;none;none
0.0;1;4;2;1;1;16;0;1;2;0;14;1;100;0;none;none;none;none;none;none
0.0;6;4;2;0;1;24;0;1;2;0;19;2;100;66;none;none;none;none;none;none
0.0;10;3;5;0;2;43;0;1;5;0;37;3;100;83;none;none;none;none;none;none
0.0;0;1;16;98;2;53;0;1;0;0;18;0;0;100;none;none;none;none;none;none
0.0;10;6;4;0;2;76;0;1;5;0;47;4;125;0;none;Feature Envy;none;none;none;none
0.0;6;1;1;1;1;416;0;1;3;0;19;3;300;0;none;none;none;none;none;none
0.0;3;2;1;0;2;34;0;1;1;0;30;2;100;66;none;none;none;none;none;none
0.0;1;1;3;7;4;12;1;1;3;0;109;0;67;33;Refused Bequest;none;none;none;none;none
0.0;0;1;1;0;4;3;0;1;1;0;107;0;100;0;Refused Bequest;none;none;none;none;none
0.0;6;4;1;0;1;18;0;1;1;0;20;4;100;_;none;none;none;none;none;none
0.0;10;23;2;0;1;88;0;1;2;0;24;5;100;50;none;none;none;none;none;Shotgun Surgery
2.0;7;8;6;4;1;71;0;1;6;0;26;2;100;78;none;none;none;none;Data Class;none
2.0;7;9;6;9;1;59;0;1;6;0;27;3;100;78;none;none;none;none;Data Class;none
2.0;7;9;6;2;1;58;0;1;6;0;26;2;100;78;none;none;none;none;Data Class;none
2.0;6;3;2;0;4;28;0;1;2;0;113;2;100;100;Refused Bequest;none;none;none;none;none
2.0;10;8;5;0;4;79;0;1;6;0;128;3;120;0;Refused Bequest;none;none;none;none;none
2.0;10;5;3;0;4;39;0;1;3;0;118;4;100;0;Refused Bequest;none;none;none;none;none
2.0;7;6;2;0;4;33;0;1;2;0;113;3;100;100;Refused Bequest;none;none;none;none;none
3.0;10;3;5;0;4;57;0;1;6;0;124;3;120;85;Refused Bequest;none;none;none;none;none
3.0;6;2;2;0;4;28;0;1;2;0;110;1;100;66;Refused Bequest;none;none;none;none;none
2.0;6;5;2;0;4;29;0;1;2;0;112;2;100;100;Refused Bequest;none;none;none;none;none
1.0;10;5;4;0;4;46;0;1;4;0;119;3;100;0;Refused Bequest;none;none;none;none;none
1.0;10;9;4;0;4;63;0;1;4;0;119;3;100;0;Refused Bequest;none;none;none;none;none
2.0;10;7;4;0;4;62;0;1;4;0;120;3;100;100;Refused Bequest;none;none;none;none;none
1.0;10;9;4;0;4;61;0;1;4;0;119;3;100;0;Refused Bequest;none;none;none;none;none
2.0;5;8;1;0;4;37;0;1;1;0;110;2;100;0;Refused Bequest;none;none;none;none;none
2.0;10;10;3;0;4;60;0;1;3;0;118;6;100;0;none;none;none;none;none;none
2.0;6;5;2;0;4;29;0;1;2;0;112;2;100;0;Refused Bequest;none;none;none;none;none
2.0;11;12;4;0;4;70;0;1;4;0;122;6;100;0;none;none;none;none;none;none
2.0;9;13;3;0;4;65;0;1;3;0;117;4;100;100;Refused Bequest;none;none;none;none;none
2.0;8;5;2;0;4;33;0;1;2;0;116;3;100;0;Refused Bequest;none;none;none;none;none
1.0;8;6;2;0;4;34;0;1;2;0;116;3;100;0;Refused Bequest;none;none;none;none;none
1.0;6;3;2;0;4;25;0;1;2;0;111;2;100;100;Refused Bequest;none;none;none;none;none
2.0;6;4;2;0;4;25;0;1;2;0;111;2;100;0;Refused Bequest;none;none;none;none;none
1.0;5;5;2;0;4;25;0;1;2;0;110;1;100;0;Refused Bequest;none;none;none;none;none
1.0;5;4;2;0;4;31;0;1;2;0;110;1;100;0;Refused Bequest;none;none;none;none;none
1.0;7;5;3;0;4;40;0;1;3;0;116;3;100;0;Refused Bequest;none;none;none;none;none
1.0;10;7;4;0;4;53;0;1;4;0;120;3;100;0;Refused Bequest;none;none;none;none;none
2.0;7;6;2;0;4;35;0;1;2;0;113;3;100;0;Refused Bequest;none;none;none;none;none
2.0;7;5;2;0;4;24;0;1;2;0;113;3;100;0;Refused Bequest;none;none;none;none;none
1.0;10;5;4;0;4;46;0;1;4;0;119;3;100;0;Refused Bequest;none;none;none;none;none
1.0;6;7;2;0;4;35;0;1;2;0;111;2;100;0;Refused Bequest;none;none;none;none;none
1.0;6;7;2;0;4;34;0;1;2;0;111;2;100;0;Refused Bequest;none;none;none;none;none
2.0;5;6;2;0;4;48;0;1;2;0;110;1;100;100;Refused Bequest;none;none;none;none;none
1.0;6;5;2;0;4;25;0;1;2;0;111;2;100;0;Refused Bequest;none;none;none;none;none
1.0;6;5;2;0;4;29;0;1;2;0;111;2;100;0;Refused Bequest;none;none;none;none;none
1.0;6;7;2;0;4;33;0;1;2;0;111;2;100;0;Refused Bequest;none;none;none;none;none
2.0;5;6;2;0;4;49;0;1;2;0;110;1;100;100;Refused Bequest;none;none;none;none;none
1.0;5;5;2;0;4;29;0;1;2;0;110;1;100;0;Refused Bequest;none;none;none;none;none
1.0;6;10;2;0;4;50;0;1;2;0;112;2;100;0;Refused Bequest;none;none;none;none;none
1.0;5;5;2;0;4;25;0;1;2;0;110;1;100;0;Refused Bequest;none;none;none;none;none
2.0;10;7;2;0;4;46;0;1;2;0;116;4;100;0;Refused Bequest;none;none;none;none;none
2.0;11;4;5;0;4;44;0;1;5;0;121;5;100;0;none;none;none;none;none;none
2.0;11;3;5;0;4;45;0;1;5;0;121;5;100;0;none;none;none;none;none;none
2.0;9;4;4;0;4;45;0;1;4;0;119;4;100;0;none;none;none;none;none;none
2.0;11;8;5;0;4;70;0;1;5;0;121;5;100;100;none;none;none;none;none;none
2.0;6;4;3;0;4;28;0;1;3;0;111;1;100;0;Refused Bequest;none;none;none;none;none
2.0;8;7;3;0;4;43;0;1;3;0;115;3;100;0;Refused Bequest;none;none;none;none;none
2.0;10;7;4;0;4;79;0;1;5;0;122;4;125;83;Refused Bequest;none;none;none;none;none
2.0;9;7;4;0;4;82;0;1;5;0;119;2;125;83;Refused Bequest;none;none;none;none;none
2.0;9;7;4;0;4;81;0;1;5;0;119;2;125;83;Refused Bequest;none;none;none;none;none
2.0;7;6;2;0;4;37;0;1;2;0;114;3;100;100;Refused Bequest;none;none;none;none;none
2.0;9;8;4;0;4;62;0;1;5;0;126;2;125;0;Refused Bequest;none;none;none;none;none
2.0;5;1;2;0;4;15;0;1;2;0;110;1;100;0;Refused Bequest;none;none;none;none;none
2.0;15;9;11;0;4;130;0;1;11;0;143;9;100;100;Refused Bequest;none;none;none;none;none
2.0;6;7;2;0;4;38;0;1;2;0;112;2;100;100;Refused Bequest;none;none;none;none;none
2.0;7;16;2;0;4;88;0;1;3;0;115;3;150;0;Refused Bequest;none;none;none;none;none
2.0;5;5;2;0;4;40;0;1;2;0;111;1;100;0;Refused Bequest;none;none;none;none;none
1.0;6;12;2;0;4;62;0;1;3;0;112;2;150;0;Refused Bequest;none;none;none;none;none
1.0;7;7;2;0;4;38;0;1;2;0;113;3;100;0;Refused Bequest;none;none;none;none;none
2.0;12;7;5;0;4;79;0;1;6;0;120;5;120;85;none;none;none;none;none;none
2.0;12;7;5;0;4;76;0;1;6;0;120;5;120;0;none;none;none;none;none;none
1.0;6;13;2;0;4;65;0;1;3;0;112;2;150;0;Refused Bequest;none;none;none;none;none
2.0;6;10;2;0;4;49;0;1;2;0;111;2;100;0;Refused Bequest;none;none;none;none;none
2.0;5;8;2;0;4;59;0;1;2;0;110;1;100;100;Refused Bequest;none;none;none;none;none
1.0;9;5;4;0;4;51;0;1;4;0;116;1;100;0;Refused Bequest;none;none;none;none;none
1.0;9;5;4;0;4;53;0;1;4;0;116;1;100;0;Refused Bequest;none;none;none;none;none
1.0;9;7;4;0;4;60;0;1;4;0;117;2;100;0;Refused Bequest;none;none;none;none;none
2.0;7;4;4;0;4;94;0;1;4;0;114;1;100;0;Refused Bequest;none;none;none;none;none
2.0;5;1;2;0;4;16;0;1;2;0;110;1;100;0;Refused Bequest;none;none;none;none;none
1.0;9;7;4;0;4;56;0;1;4;0;117;2;100;0;Refused Bequest;none;none;none;none;none
1.0;9;5;4;0;4;51;0;1;4;0;116;1;100;0;Refused Bequest;none;none;none;none;none
2.0;10;15;3;0;4;85;0;1;4;0;118;4;133;0;Refused Bequest;none;none;none;none;none
2.0;9;5;2;0;4;35;0;1;2;0;116;4;100;0;Refused Bequest;none;none;none;none;none
2.0;8;14;2;0;4;76;0;1;2;0;118;3;100;100;Refused Bequest;none;none;none;none;none
0.0;1;2;0;0;4;17;0;1;1;0;109;1;1;50;none;none;none;none;none;none
3.0;15;8;5;0;4;128;0;1;6;0;129;7;120;87;none;none;none;none;none;none
1.0;10;7;4;0;4;59;0;1;4;0;117;2;100;0;Refused Bequest;none;none;none;none;none
2.0;13;10;5;0;4;80;0;1;5;0;128;6;100;0;Refused Bequest;none;none;none;none;none
2.0;6;3;2;0;5;21;0;1;2;0;114;2;100;66;none;none;none;none;none;none
2.0;7;6;2;0;5;34;0;1;2;0;116;3;100;83;none;none;none;none;none;none
2.0;7;5;2;0;5;31;0;1;2;0;116;2;100;83;none;none;none;none;none;none
2.0;7;6;2;0;5;34;0;1;2;0;116;3;100;83;none;none;none;none;none;none
2.0;6;3;2;0;5;25;0;1;2;0;114;2;100;83;none;none;none;none;none;none
2.0;6;5;2;0;5;29;0;1;2;0;114;2;100;83;none;none;none;none;none;none
1.0;6;7;6;96;3;90;0;1;11;0;125;3;183;92;none;none;none;none;none;none
2.0;12;10;8;0;5;114;0;1;9;0;136;6;113;100;none;none;none;none;none;none
2.0;11;5;6;0;5;69;0;1;6;0;134;6;100;100;none;none;none;none;none;none
2.0;11;7;7;0;5;113;0;1;9;0;135;6;129;0;none;none;none;none;none;none
2.0;11;6;6;0;5;72;0;1;6;0;130;6;100;0;none;none;none;none;none;none
1.0;8;5;3;0;4;25;0;1;3;0;114;3;100;0;Refused Bequest;none;none;none;none;none
1.0;9;5;2;0;4;33;0;1;2;0;114;2;100;0;Refused Bequest;none;none;none;none;none
2.0;7;5;2;0;4;31;0;1;2;0;113;3;100;100;Refused Bequest;none;none;none;none;none
1.0;8;9;2;0;4;48;0;1;2;0;116;3;100;0;Refused Bequest;none;none;none;none;none
2.0;9;16;4;0;4;97;0;1;4;0;117;2;100;100;Refused Bequest;none;none;none;none;none
1.0;9;11;4;0;4;72;0;1;4;0;117;2;100;0;Refused Bequest;none;none;none;none;none
2.0;3;3;1;0;4;17;0;1;1;0;107;0;100;50;Refused Bequest;none;none;none;none;none
0.0;4;1;4;0;1;13;0;1;4;0;20;1;100;0;none;none;none;none;none;none
0.0;38;1;2;0;2;65;0;1;2;0;63;0;100;76;none;none;none;none;none;none
0.0;21;1;3;1;2;35;0;1;3;0;47;0;100;62;none;none;none;none;none;none
0.0;2;3;5;10;2;35;1;1;5;0;40;2;80;50;none;Feature Envy;none;none;none;none
0.0;8;3;3;1;3;52;0;1;4;0;52;4;133;75;none;none;none;none;none;none
0.0;5;3;3;1;3;43;0;1;3;0;46;2;100;58;none;none;none;none;none;none
0.0;5;3;3;1;3;38;0;1;3;0;46;2;100;58;none;none;none;none;none;none
0.0;7;5;4;0;3;140;0;1;6;0;50;4;150;75;none;none;none;none;none;none
0.0;11;8;5;0;3;154;0;1;7;0;60;7;140;80;none;none;none;none;none;none
0.0;4;2;5;0;3;23;0;1;5;0;47;0;100;50;none;none;none;none;none;none
0.0;3;4;6;11;3;55;0;1;7;0;48;0;117;75;none;Feature Envy;none;none;none;none
0.0;5;4;3;1;3;58;0;1;3;0;48;0;100;65;none;none;none;none;none;none
0.0;6;4;5;0;3;87;0;1;5;0;52;3;100;78;none;none;none;none;none;none
0.0;9;12;5;1;4;187;0;1;7;0;63;5;140;77;none;none;none;none;none;Shotgun Surgery
0.0;5;4;4;0;3;52;0;1;4;0;49;3;100;60;none;none;none;none;none;none
0.0;10;1;32;28;0;47;0;1;30;0;36;0;94;0;none;Feature Envy;none;none;none;none
2.0;16;7;29;14;0;395;4;1;30;0;99;6;90;93;none;Feature Envy;none;none;none;none
0.0;1;1;3;0;0;5;0;1;3;0;3;0;100;0;none;none;none;none;none;none
1.0;12;2;11;8;1;52;0;1;4;0;34;7;36;84;none;none;none;none;none;none
0.0;0;1;2;1;2;18;2;1;2;0;14;0;0;33;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;1;1;1;9;1;1;1;0;12;0;0;0;none;none;none;none;none;none
0.0;9;9;3;13;1;129;0;1;4;0;23;1;133;81;none;Feature Envy;none;none;none;none
0.0;1;1;1;0;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;2;1;1;0;0;4;0;1;1;0;1;0;100;0;none;none;none;none;none;none
4.0;11;4;21;15;1;275;1;1;22;0;49;4;100;88;none;Feature Envy;none;none;none;none
0.0;3;1;3;0;0;52;0;2;3;0;6;2;100;62;none;none;none;none;none;none
0.0;0;1;3;0;2;20;0;1;3;0;22;0;100;0;none;none;none;none;none;none
0.0;1;2;1;21;1;26;0;1;1;0;12;0;100;66;none;Feature Envy;none;none;none;none
0.0;0;1;2;0;0;4;0;1;2;0;2;0;100;0;none;none;none;none;none;none
0.0;0;1;1;1;1;88;0;1;1;0;12;0;100;90;none;none;none;none;none;none
0.0;1;1;3;0;0;5;0;1;3;0;3;0;100;0;none;none;none;none;none;none
0.0;0;1;2;2;0;4;0;1;2;0;2;0;100;0;none;none;none;none;none;none
0.0;2;1;4;2;2;25;1;1;5;0;30;0;100;72;none;none;none;none;none;none
0.0;1;1;3;3;0;6;0;1;3;0;3;0;100;0;none;none;none;none;none;none
0.0;0;1;1;2;0;3;0;1;1;0;37;0;100;0;none;none;none;none;none;none
0.0;0;1;2;1;0;4;0;1;2;0;2;0;100;0;none;none;none;none;none;none
0.0;8;8;22;19;0;263;4;1;24;0;46;5;91;89;none;Feature Envy;none;none;none;none
0.0;0;_;0;0;1;120;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;1;2;1;0;4;0;1;2;0;2;0;100;0;none;none;none;none;none;none
0.0;0;3;1;0;2;12;0;1;1;0;54;0;100;100;none;none;none;none;none;none
1.0;7;4;6;0;1;64;0;1;7;0;35;1;117;60;none;none;none;none;none;none
0.0;0;1;0;0;1;12;0;1;0;0;1;0;0;0;none;none;none;none;none;none
0.0;2;2;1;0;1;8;0;1;1;0;14;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;3;19;0;1;0;0;11;0;0;0;none;none;none;none;none;none
4.0;13;3;11;1;2;165;0;1;17;0;152;6;155;81;none;none;none;none;none;none
1.0;3;1;1;0;3;19;0;1;2;0;140;0;200;0;none;none;none;none;none;none
4.0;15;5;11;0;1;192;0;1;18;0;153;7;164;80;none;none;none;none;none;none
3.0;8;6;14;1;1;462;0;2;20;0;154;3;143;85;none;none;none;none;none;none
1.0;4;2;1;0;0;237;0;1;3;0;6;0;300;33;none;none;none;none;none;none
2.0;7;1;8;0;1;77;0;1;11;0;136;2;138;0;none;none;none;none;none;none
2.0;8;4;10;0;2;151;0;1;16;0;143;3;160;85;none;none;none;none;none;none
0.0;7;1;4;0;1;15;0;1;4;0;22;2;100;0;none;none;none;none;none;none
0.0;3;2;1;0;0;17;0;1;1;0;3;2;100;0;none;none;none;none;none;none
0.0;1;1;0;0;8;6;0;1;0;0;512;1;0;0;none;none;none;none;none;none
1.0;2;5;6;0;1;89;0;1;12;0;27;1;200;90;none;none;none;none;none;none
0.0;0;1;0;0;2;11;0;1;2;0;27;0;2;0;none;none;none;none;none;none
0.0;52;16;14;2;2;542;0;1;43;0;208;20;307;97;none;none;none;none;none;none
1.0;7;13;12;1;1;220;0;1;12;0;65;6;100;79;Refused Bequest;none;none;none;none;none
0.0;2;2;1;0;1;23;0;1;1;0;4;1;100;100;none;none;none;none;none;none
0.0;0;_;0;0;2;59;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;2;2;1;0;1;8;0;1;1;0;14;0;100;0;none;none;none;none;none;none
1.0;5;1;2;0;2;31;0;1;3;0;125;0;150;19;none;none;none;none;none;none
4.0;7;5;10;0;1;157;0;1;14;0;140;3;140;79;none;none;none;none;none;none
0.0;5;6;1;0;1;63;0;1;3;0;18;3;300;_;none;none;none;none;none;none
0.0;7;1;4;0;1;16;0;1;4;0;22;2;100;0;none;none;none;none;none;none
0.0;1;1;0;0;8;6;0;1;0;0;512;1;0;0;none;none;none;none;none;none
1.0;2;4;2;0;1;84;0;1;8;0;23;1;400;90;none;none;none;none;none;none
0.0;23;7;10;0;2;339;0;1;25;0;159;7;250;96;none;none;none;none;none;none
1.0;6;18;10;0;1;309;0;1;10;0;57;3;100;80;Refused Bequest;none;none;none;none;none
3.0;8;3;6;1;1;132;0;1;10;0;138;4;167;73;none;none;none;none;none;none
3.0;13;3;9;1;1;169;0;1;13;0;143;5;144;84;none;none;none;none;none;none
1.0;2;1;1;0;0;35;0;1;1;0;1;0;100;50;none;none;none;none;none;none
0.0;2;2;1;0;1;8;0;1;1;0;14;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;2;116;0;1;0;0;11;0;0;75;none;none;none;none;none;none
0.0;4;1;1;0;2;61;0;1;1;0;133;1;100;0;none;none;none;none;none;none
1.0;5;3;3;0;2;93;0;1;5;0;135;0;167;0;none;none;none;none;none;none
0.0;4;1;1;0;2;20;0;1;1;0;136;1;100;0;none;none;none;none;none;none
1.0;3;3;1;0;2;64;0;1;3;0;136;0;300;0;none;none;none;none;none;none
3.0;6;2;10;0;1;119;0;1;13;0;137;2;130;31;none;none;none;none;none;none
0.0;7;1;4;0;1;16;0;1;4;0;22;2;100;0;none;none;none;none;none;none
0.0;1;1;0;0;8;6;0;1;0;0;512;1;0;0;none;none;none;none;none;none
1.0;2;2;0;0;1;55;0;1;6;0;20;0;6;85;none;none;none;none;none;none
1.0;2;2;0;0;1;53;0;1;6;0;20;0;6;85;none;none;none;none;none;none
1.0;2;2;0;0;1;49;0;1;6;0;20;0;6;90;none;none;none;none;none;none
1.0;2;2;0;0;1;51;0;1;6;0;20;0;6;90;none;none;none;none;none;none
1.0;2;2;0;0;1;53;0;1;6;0;20;0;6;90;none;none;none;none;none;none
0.0;25;12;8;0;2;374;0;1;29;0;157;3;363;96;none;none;none;none;none;none
0.0;3;7;12;0;1;72;0;1;4;0;26;1;33;75;none;none;none;none;none;none
0.0;2;1;4;0;0;6;0;1;4;0;4;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;2;1;3;0;0;5;0;1;3;0;3;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;2;1;6;1;0;8;0;1;6;0;6;0;100;0;none;none;none;none;none;none
0.0;3;4;26;4;1;113;4;1;17;0;33;0;50;76;none;none;none;none;none;none
0.0;11;18;16;2;1;292;0;1;17;0;82;10;106;87;none;none;none;none;none;Shotgun Surgery
0.0;1;2;1;0;1;23;0;1;1;0;4;1;100;100;none;none;none;none;none;none
1.0;1;1;0;0;0;8;0;1;0;0;0;0;0;100;none;none;none;none;none;none
3.0;3;1;0;0;1;7;0;1;0;0;0;0;0;100;none;none;none;none;none;none
0.0;1;1;0;0;2;8;0;1;0;0;116;0;0;100;Refused Bequest;none;none;none;none;none
5.0;20;25;29;5;1;825;0;3;47;0;217;7;162;90;none;Feature Envy;none;none;none;Shotgun Surgery
0.0;0;_;0;0;0;49;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;1;1;0;0;0;8;0;1;0;0;2;1;0;100;none;none;none;none;none;none
0.0;1;1;0;0;2;8;0;1;0;0;116;0;0;100;Refused Bequest;none;none;none;none;none
0.0;1;1;0;0;2;8;0;1;0;0;116;0;0;100;Refused Bequest;none;none;none;none;none
2.0;2;3;5;1;1;79;0;1;5;0;14;0;100;58;none;none;none;none;none;none
2.0;10;4;3;0;1;153;0;2;6;0;26;3;200;80;none;none;none;none;none;none
0.0;0;_;0;0;0;31;0;1;0;0;0;0;0;0;none;none;none;none;none;none
2.0;7;6;7;0;1;143;0;1;14;0;122;3;200;83;none;none;none;none;none;none
0.0;5;3;3;1;1;70;0;1;6;0;20;1;200;93;none;none;none;none;none;none
0.0;1;1;0;0;2;12;0;1;0;0;116;0;0;100;Refused Bequest;none;none;none;none;none
0.0;7;1;4;0;1;16;0;1;4;0;22;2;100;0;none;none;none;none;none;none
0.0;6;8;5;0;0;84;0;1;6;0;16;3;120;75;none;none;none;none;none;none
0.0;6;4;5;0;0;56;0;1;5;0;14;3;100;63;none;none;none;none;none;none
3.0;7;12;4;0;0;151;0;1;4;0;13;3;100;78;none;none;none;none;none;none
0.0;6;5;5;0;0;55;0;1;5;0;14;3;100;63;none;none;none;none;none;none
0.0;1;1;0;0;8;6;0;1;0;0;512;1;0;0;none;none;none;none;none;none
0.0;1;1;0;0;1;38;0;1;5;0;18;0;5;0;none;none;none;none;none;none
0.0;0;_;0;0;0;8;0;1;0;0;0;0;0;100;none;none;none;none;none;none
2.0;10;6;9;7;0;216;0;1;9;0;30;3;100;88;none;Feature Envy;none;none;none;none
0.0;2;2;1;0;1;8;0;1;1;0;14;0;100;0;none;none;none;none;none;none
0.0;1;_;0;0;2;56;0;1;0;0;11;0;0;66;none;none;none;none;none;none
0.0;10;2;8;0;2;99;0;1;9;0;130;2;113;93;none;none;none;none;none;none
0.0;0;1;2;0;1;10;0;1;2;0;13;0;100;66;none;none;none;none;none;none
0.0;0;1;2;0;1;12;0;1;2;0;13;0;100;66;none;none;none;none;none;none
1.0;9;10;17;4;1;289;1;1;17;0;75;8;94;80;none;none;none;none;none;none
0.0;0;2;1;0;1;16;0;1;1;0;3;0;100;0;none;none;none;none;none;none
0.0;0;1;0;0;4;11;0;1;3;0;43;0;3;0;none;none;none;none;none;none
0.0;0;1;0;0;4;11;0;1;3;0;43;0;3;0;none;none;none;none;none;none
0.0;4;2;2;0;3;30;0;1;5;0;39;3;250;0;none;none;none;none;none;none
0.0;5;2;5;0;3;38;0;1;8;0;46;3;160;0;none;none;none;none;none;none
0.0;0;1;0;0;4;11;0;1;3;0;43;0;3;0;none;none;none;none;none;none
0.0;0;1;0;0;4;11;0;1;3;0;43;0;3;0;none;none;none;none;none;none
1.0;6;2;12;0;2;84;0;1;14;0;138;1;117;82;none;none;none;none;none;none
3.0;11;8;15;2;3;243;0;1;21;0;167;6;140;64;none;none;none;none;none;none
4.0;13;12;22;2;3;332;0;1;27;0;179;6;123;86;none;none;none;none;Data Class;Shotgun Surgery
0.0;2;1;1;0;3;9;0;1;1;0;138;0;100;0;none;none;none;none;none;none
3.0;6;2;12;0;2;136;0;1;14;0;139;1;117;76;none;none;none;none;none;none
1.0;5;2;10;0;2;79;0;1;12;0;136;1;120;82;none;none;none;none;none;none
1.0;5;2;12;0;2;97;0;1;15;0;140;2;125;82;none;none;none;none;none;none
1.0;6;2;12;0;2;109;0;1;14;0;138;1;117;86;none;none;none;none;none;none
1.0;5;2;10;0;2;79;0;1;12;0;136;1;120;82;none;none;none;none;none;none
2.0;6;2;12;0;2;103;0;1;14;0;138;1;117;85;none;none;none;none;none;none
0.0;2;1;1;0;3;9;0;1;1;0;138;0;100;0;none;none;none;none;none;none
2.0;5;2;10;0;3;128;0;1;16;0;151;2;160;52;none;none;none;none;none;none
4.0;9;3;2;0;2;128;0;1;10;0;142;5;500;83;none;none;none;none;none;none
1.0;5;2;1;1;1;81;0;1;2;0;128;2;200;80;none;none;none;none;none;none
2.0;7;12;12;0;2;265;0;1;20;0;150;4;167;84;none;none;none;none;none;none
