Access Of Foreign Data (AOFD);Coupling Between Objects (CBO);Cyclomatic Complexity (CC);Changing Classes (ChC);Changing Methods (CM);Depth Of Inheritance Hierarchy (DIT);Lines Of Code (LOC);Number of Accessor Methods (NAM);Number Of Child Classes (NOCC);Number Of Public Attributes (NOPA);Response For Class (RFC);Tight Class Cohesion (TCC);Weighted Chancging Methods (WCM);Weight Of a Class (WOC);Lack of Cohesion (LCOM);Refused Bequest Smell;Feature Envy Smell;Long Method Smell;Large Class Smell;Data Class Smell;Shotgun Surgery Smell
0.0;0;1;9;0;1;75;2;1;8;0;17;0;67;87;Refused Bequest;none;none;none;none;none
0.0;0;1;19;0;1;99;6;1;12;0;21;0;32;90;none;none;Long Methodt;none;none;none
0.0;1;2;22;2;0;77;3;1;9;0;13;0;27;95;none;none;none;none;none;none
;15;9;_;_;1;696;_;8;18;_;39;6;_;_;none;none;none;none;none;none
0.0;15;9;0;0;0;62;0;1;2;0;22;6;2;0;none;none;none;none;none;none
0.0;5;4;3;2;1;42;0;1;3;0;20;2;100;33;none;none;none;none;none;none
0.0;2;1;2;0;0;27;0;1;2;0;5;0;100;0;none;none;none;none;none;none
0.0;0;1;2;2;1;8;0;1;2;0;14;0;100;0;none;none;none;none;none;none
1.0;8;9;4;0;0;474;0;2;18;0;39;2;450;88;none;none;none;none;none;none
0.0;1;_;0;0;1;6;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;8;2;1;0;1;50;0;1;2;0;22;3;200;33;none;none;none;none;none;none
0.0;5;4;1;0;1;33;0;1;1;0;26;4;100;0;none;none;none;none;none;none
;17;4;_;_;3;643;_;17;13;_;53;9;_;_;none;none;none;none;none;none
1.0;4;1;4;4;2;24;1;1;4;0;24;1;75;30;none;none;none;none;none;none
0.0;0;1;2;6;2;12;1;1;2;0;19;0;50;33;none;Feature Envy;none;none;none;none
0.0;14;4;13;9;1;156;0;1;13;0;53;9;100;50;none;none;none;none;none;none
0.0;17;2;20;15;1;91;3;1;6;0;33;0;15;79;none;Feature Envy;none;none;none;none
0.0;2;1;2;0;3;13;0;1;2;0;23;1;100;0;none;none;none;none;none;none
1.0;5;2;6;1;2;46;3;1;6;0;30;2;50;57;none;none;none;none;none;none
0.0;2;1;2;0;3;13;0;1;2;0;23;1;100;0;none;none;none;none;none;none
0.0;2;1;2;0;3;13;0;1;2;0;23;1;100;0;none;none;none;none;none;none
1.0;5;2;6;1;2;47;3;1;6;0;30;2;50;57;none;none;none;none;none;none
1.0;4;2;3;0;3;29;0;1;3;0;27;0;100;41;none;none;none;none;none;none
0.0;2;1;2;0;3;13;0;1;2;0;23;1;100;0;none;none;none;none;none;none
1.0;3;2;4;0;2;42;0;1;4;0;24;0;100;56;none;none;none;none;none;none
1.0;5;2;6;1;2;46;3;1;6;0;30;2;50;57;none;none;none;none;none;none
1.0;4;2;3;0;3;26;0;1;3;0;25;1;100;37;none;none;none;none;none;none
1.0;4;2;5;5;2;34;2;1;5;0;25;1;60;50;none;none;none;none;none;none
1.0;4;1;3;0;3;21;0;1;3;0;25;1;100;25;none;none;none;none;none;none
1.0;2;1;3;5;2;17;1;1;3;0;21;0;67;25;none;none;none;none;none;none
;21;18;_;_;3;3656;_;25;27;_;133;16;_;_;none;none;none;none;none;none
2.0;12;4;14;0;2;273;0;1;23;0;72;2;164;92;none;none;none;none;none;none
1.0;2;1;5;1;0;149;0;1;5;0;5;0;100;75;none;none;none;none;none;none
1.0;11;8;9;4;2;191;2;1;10;0;68;3;89;80;none;none;none;none;none;none
0.0;1;1;1;0;0;7;0;1;1;0;1;0;100;0;none;none;none;none;none;none
3.0;16;3;22;1;0;219;0;5;23;0;37;1;105;82;none;none;Long Methodt;none;none;none
0.0;0;1;3;2;0;11;0;1;1;0;1;0;33;0;none;none;none;none;none;none
0.0;4;_;9;9;1;13;0;1;0;9;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;0;3;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;5;3;0;10;0;1;1;0;1;0;20;0;none;none;none;none;none;none
3.0;9;10;13;4;1;442;0;1;21;0;59;4;162;92;none;Feature Envy;none;none;none;none
3.0;6;6;6;0;2;156;0;1;11;0;52;0;183;84;none;none;none;none;none;none
2.0;21;10;9;0;1;737;2;6;15;0;133;16;144;89;Refused Bequest;none;none;none;none;none
1.0;1;3;6;1;1;40;3;1;6;0;22;0;50;61;none;none;none;none;none;none
3.0;9;10;28;1;1;280;9;1;32;0;67;6;82;86;none;none;none;none;none;none
0.0;0;1;0;0;3;6;0;1;0;0;24;0;0;100;none;none;none;none;none;none
1.0;15;10;7;1;2;140;0;1;9;0;76;6;129;79;none;none;none;none;none;none
0.0;1;1;1;0;2;18;0;1;1;0;56;0;100;0;none;none;none;none;none;none
0.0;1;1;6;0;0;124;0;1;6;0;6;0;100;79;none;none;none;none;none;none
0.0;1;2;1;0;1;15;0;1;1;0;18;0;100;0;none;none;none;none;none;none
3.0;5;4;1;0;2;48;0;1;4;0;43;1;400;75;none;none;none;none;none;none
4.0;8;18;15;0;2;384;0;1;24;0;83;2;160;93;none;none;none;none;none;Shotgun Surgery
2.0;3;3;0;0;2;16;0;1;2;0;38;0;2;50;none;none;none;none;none;none
2.0;12;18;23;0;2;427;2;1;25;0;98;10;100;94;none;none;none;none;none;Shotgun Surgery
2.0;4;2;2;0;3;46;0;1;4;0;65;1;200;60;none;none;none;none;none;none
3.0;13;18;21;0;2;422;0;1;27;0;104;9;129;94;none;none;none;none;none;Shotgun Surgery
;9;8;_;_;1;1270;_;16;21;_;51;3;_;_;none;none;none;none;none;none
0.0;0;1;1;0;1;10;1;1;1;0;12;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;1;10;1;1;1;0;12;0;0;0;none;none;none;none;none;none
0.0;0;1;0;0;0;9;0;1;0;0;0;0;0;0;none;none;none;none;none;none
1.0;7;8;29;2;1;301;7;1;21;0;51;0;48;88;none;none;none;none;none;none
0.0;1;1;8;0;0;86;0;1;8;0;9;0;100;72;none;none;none;none;none;none
0.0;0;_;0;0;0;4;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;4;2;3;0;0;66;0;1;3;0;5;1;100;35;none;none;none;none;none;none
0.0;2;3;0;0;1;100;0;1;1;0;21;0;1;0;none;none;none;none;none;none
0.0;0;1;2;0;1;25;0;1;4;0;15;0;200;40;none;none;none;none;none;none
0.0;4;2;4;0;0;53;0;1;4;0;5;0;100;54;none;none;none;none;none;none
0.0;1;1;1;0;0;38;0;1;1;0;1;0;100;25;none;none;none;none;none;none
0.0;9;2;4;0;0;92;0;1;7;0;11;1;175;83;none;none;none;none;none;none
0.0;6;6;4;0;0;113;0;1;7;0;12;0;175;71;none;none;none;none;none;none
0.0;0;1;3;0;0;23;0;1;6;0;6;0;200;66;none;none;none;none;none;none
1.0;4;2;0;0;1;71;0;1;2;0;22;3;2;0;none;none;none;none;none;none
1.0;7;8;22;1;1;269;6;1;17;0;41;0;50;88;none;none;none;none;none;none
;2;4;_;_;1;130;_;3;6;_;22;1;_;_;none;none;none;none;none;none
0.0;1;3;4;0;1;49;0;1;5;0;16;0;125;44;none;none;none;none;none;none
0.0;0;1;2;0;1;18;0;1;2;0;13;0;100;0;none;none;none;none;none;none
0.0;2;4;4;0;1;63;0;1;6;0;22;1;150;47;none;none;none;none;none;none
;3;1;_;_;0;294;_;1;12;_;12;0;_;_;none;none;none;none;none;none
0.0;3;1;11;0;0;294;0;1;12;0;12;0;109;89;none;none;none;none;none;none
;1;2;_;_;0;178;_;1;8;_;10;0;_;_;none;none;none;none;none;none
0.0;1;2;8;0;0;178;0;1;8;0;10;0;100;83;none;none;none;none;none;none
;6;4;_;_;3;357;_;6;9;_;37;2;_;_;none;none;none;none;none;none
0.0;1;1;7;3;1;57;3;1;9;0;21;0;86;76;none;none;none;none;none;none
0.0;1;1;3;1;2;44;1;1;4;0;27;1;100;62;none;none;none;none;none;none
0.0;1;1;6;3;0;10;0;1;1;0;1;0;17;0;none;none;none;none;none;none
0.0;2;3;4;0;3;101;0;1;5;0;32;1;125;75;none;none;none;none;none;none
0.0;6;1;7;3;0;36;2;1;7;0;10;2;71;66;none;none;none;none;none;none
0.0;1;4;4;0;2;109;0;1;9;0;37;2;225;83;none;none;none;none;none;none
;2;6;_;_;0;600;_;3;27;_;38;1;_;_;none;none;none;none;none;none
0.0;2;6;6;0;0;110;0;1;7;0;16;1;117;81;none;none;none;none;none;none
0.0;2;6;16;0;0;207;0;1;20;0;38;1;125;91;none;none;none;none;none;none
2.0;2;4;26;0;0;283;0;1;27;0;35;1;104;95;none;none;none;none;none;none
;3;3;_;_;1;240;_;6;1;_;12;0;_;_;none;none;none;none;none;none
0.0;0;_;1;1;1;25;0;1;0;0;11;0;0;100;none;none;none;none;none;none
0.0;0;_;1;1;1;45;0;1;0;0;11;0;0;100;none;none;none;none;none;none
0.0;0;_;0;0;0;3;0;1;0;0;0;0;0;0;none;none;none;none;none;none
3.0;3;3;1;0;1;53;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;_;1;1;1;45;0;1;0;0;11;0;0;100;none;none;none;none;none;none
0.0;0;_;1;0;1;69;0;1;0;0;11;0;0;100;none;none;none;none;none;none
;4;3;_;_;0;323;_;2;14;_;21;1;_;_;none;none;none;none;none;none
0.0;4;3;13;0;0;323;5;2;14;0;21;1;69;93;none;none;none;none;none;none
0.0;0;1;1;0;0;7;1;1;1;0;1;0;0;0;none;none;none;none;none;none
;12;3;_;_;1;361;_;4;16;_;54;4;_;_;none;none;none;none;none;none
1.0;4;2;1;0;1;18;0;1;1;0;17;1;100;0;none;none;none;none;none;none
0.0;2;3;0;0;1;50;0;1;0;0;22;4;0;_;none;none;none;none;none;none
0.0;1;1;2;0;0;76;0;1;4;0;4;0;200;70;none;none;none;none;none;none
1.0;12;3;8;0;1;217;0;1;16;0;54;4;200;_;none;none;none;none;none;none
;5;7;_;_;1;545;_;6;29;_;45;3;_;_;none;none;none;none;none;none
1.0;1;5;2;0;1;41;0;1;3;0;28;3;150;0;none;none;none;none;none;none
1.0;5;5;24;0;0;292;10;2;29;0;45;1;79;93;none;none;none;none;none;none
0.0;1;1;2;0;1;9;1;1;2;0;13;0;50;0;none;none;none;none;none;none
0.0;1;1;2;1;0;4;0;1;2;0;2;0;100;0;none;none;none;none;none;none
1.0;1;6;3;0;1;71;0;1;5;0;30;2;167;80;none;none;none;none;none;none
1.0;4;7;3;0;0;137;0;1;5;0;19;1;167;68;none;none;none;none;none;none
;0;1;_;_;2;182;_;4;1;_;14;0;_;_;none;none;none;none;none;none
0.0;0;1;1;0;1;50;0;1;1;0;14;0;100;81;none;none;none;none;none;none
0.0;0;1;0;0;2;90;0;1;1;0;14;0;1;66;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;0;0;1;36;0;1;0;0;11;0;0;0;none;none;none;none;none;none
;29;24;_;_;2;4451;_;48;63;_;144;11;_;_;none;none;none;none;none;none
0.0;9;5;7;0;1;167;0;2;8;0;28;3;114;87;none;none;none;none;none;none
0.0;1;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;3;2;23;2;1;90;9;1;23;0;37;0;61;92;none;none;none;none;none;none
1.0;5;2;2;1;2;59;0;1;6;0;45;1;300;72;Refused Bequest;none;none;none;none;none
1.0;8;5;5;0;1;152;0;1;5;0;42;1;100;86;none;none;none;none;none;none
0.0;1;3;2;0;1;25;0;1;2;0;16;0;100;_;none;none;none;none;none;none
0.0;0;1;0;0;1;20;0;1;0;0;11;0;0;100;none;none;none;none;none;none
0.0;0;1;1;1;0;45;0;1;1;0;1;0;100;87;none;none;none;none;none;none
1.0;15;7;4;1;1;119;0;3;4;0;47;8;100;0;Refused Bequest;none;none;none;none;none
0.0;1;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;1;2;0;4;15;0;1;2;0;145;0;100;100;none;none;none;none;none;none
0.0;4;1;2;2;1;12;0;1;2;0;15;2;100;0;none;none;none;none;none;none
1.0;13;5;7;0;0;199;0;2;10;0;40;5;143;90;none;none;none;none;none;none
0.0;0;1;4;1;1;26;0;1;4;0;18;0;100;60;none;none;none;none;none;none
1.0;3;3;15;2;1;190;2;3;13;0;30;0;73;87;none;none;none;none;none;none
0.0;5;2;3;0;2;28;0;1;3;0;28;2;100;37;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;4;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;3;1;2;1;0;40;0;1;2;0;3;0;100;61;none;none;none;none;none;none
0.0;2;7;3;0;1;113;1;2;3;0;23;0;67;57;none;none;none;none;none;none
0.0;0;4;1;0;0;47;0;1;1;0;7;0;100;22;none;none;none;none;none;none
0.0;1;1;3;2;0;8;0;1;3;0;4;0;100;0;none;none;none;none;none;none
3.0;29;11;31;1;0;1220;0;8;63;0;144;11;203;97;none;none;none;none;none;none
0.0;0;1;4;1;0;16;0;1;1;0;1;0;25;66;none;none;none;none;none;none
0.0;2;4;2;0;1;48;0;1;2;0;19;1;100;35;none;none;none;none;none;none
0.0;1;2;0;0;0;15;0;1;1;0;2;0;1;0;none;none;none;none;none;none
0.0;0;_;0;0;0;6;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;3;1;1;0;1;18;0;1;1;0;14;0;100;0;none;none;none;none;none;none
0.0;0;1;2;1;0;13;0;1;2;0;3;1;100;0;none;none;none;none;none;none
1.0;1;_;3;1;1;5;0;1;0;3;11;0;0;0;none;none;none;none;none;none
0.0;4;1;2;1;0;30;0;4;2;0;2;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;2;1;12;3;0;15;0;1;8;0;8;0;67;0;none;none;none;none;none;none
0.0;0;1;1;1;0;4;0;1;1;0;2;0;100;0;none;none;none;none;none;none
0.0;7;1;2;0;1;59;0;2;2;0;18;1;100;75;none;none;none;none;none;none
0.0;1;1;3;0;0;29;1;1;4;0;5;0;100;55;none;none;none;none;none;none
1.0;4;19;20;7;2;247;9;1;26;0;78;2;85;89;none;Feature Envy;none;none;none;Shotgun Surgery
4.0;26;24;12;0;1;805;1;1;25;0;116;10;200;93;none;none;none;none;none;Shotgun Surgery
0.0;1;_;1;0;1;87;0;1;0;0;12;1;0;55;none;none;none;none;none;none
0.0;0;1;0;0;2;7;0;1;0;0;21;0;0;0;none;none;none;none;none;none
0.0;5;2;3;0;1;190;0;1;4;0;25;0;133;83;none;none;none;none;none;none
0.0;4;2;5;1;1;100;0;1;6;0;33;1;120;84;none;none;none;none;none;none
3.0;5;5;5;0;1;76;0;1;6;0;34;6;120;72;none;none;none;none;none;none
0.0;0;_;0;0;1;9;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;36;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;23;2;0;25;0;1;0;0;0;0;0;0;none;none;none;none;none;none
1.0;13;4;4;0;1;184;0;1;7;0;37;5;175;84;none;none;none;none;none;none
1.0;12;4;6;0;0;133;0;1;9;0;31;7;150;86;none;none;none;none;none;none
;11;3;_;_;2;185;_;6;3;_;23;1;_;_;none;none;none;none;none;none
0.0;11;3;0;0;1;45;0;1;3;0;23;1;3;100;none;none;none;none;none;none
0.0;0;1;0;0;1;27;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;2;1;1;2;38;0;1;1;0;13;1;100;83;none;none;none;none;none;none
0.0;0;_;0;0;0;4;0;1;0;0;0;0;0;0;none;none;none;none;none;none
2.0;2;2;1;0;1;42;0;1;2;0;13;0;200;0;none;none;none;none;none;none
0.0;0;_;1;0;2;29;0;1;0;0;11;0;0;75;none;none;none;none;none;none
;6;14;_;_;1;3935;_;34;69;_;99;4;_;_;none;none;none;none;none;none
0.0;6;14;38;0;0;1578;4;9;40;0;99;2;95;95;Refused Bequest;none;none;none;none;none
2.0;2;2;2;0;0;34;0;1;2;0;2;0;100;50;none;none;none;none;none;none
3.0;6;14;1;0;0;526;0;3;10;0;44;1;1000;75;none;none;none;none;none;none
2.0;5;6;10;1;1;170;1;1;13;0;32;2;120;80;none;none;none;none;none;none
0.0;0;1;1;0;2;21;0;1;1;0;23;0;100;66;none;none;none;none;none;none
1.0;0;2;11;0;2;72;2;1;11;0;73;0;82;71;none;none;none;none;none;none
0.0;0;1;1;0;0;14;0;1;2;0;2;0;200;50;none;none;none;none;none;none
2.0;2;4;2;0;0;25;0;1;3;0;4;0;150;66;none;none;none;none;none;none
0.0;1;2;1;0;0;24;0;1;3;0;4;1;300;66;none;none;none;none;none;none
0.0;0;_;0;0;1;54;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;5;4;77;1;0;504;29;4;69;0;89;3;52;97;none;none;none;none;none;none
2.0;2;2;2;0;0;35;0;1;2;0;2;0;100;50;none;none;none;none;none;none
0.0;0;1;1;0;0;14;0;1;2;0;2;0;200;50;none;none;none;none;none;none
2.0;2;4;2;0;0;25;0;1;3;0;4;0;150;66;none;none;none;none;none;none
0.0;0;1;7;2;0;9;0;1;7;0;7;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;3;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;4;14;0;0;1;1226;0;5;1;0;55;1;1;77;Refused Bequest;none;none;none;none;none
3.0;7;14;1;0;0;535;0;3;10;0;43;2;1000;75;none;none;none;none;none;none
2.0;6;6;10;1;1;175;1;1;13;0;33;3;120;80;none;none;none;none;none;none
0.0;0;1;1;0;2;21;0;1;1;0;23;0;100;66;none;none;none;none;none;none
1.0;0;2;11;0;2;72;2;1;11;0;73;0;82;71;none;none;none;none;none;none
0.0;0;_;0;0;0;10;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;5;10;9;0;0;247;0;5;11;0;37;1;122;78;Refused Bequest;none;none;none;none;none
1.0;4;10;4;1;0;101;0;1;4;0;22;4;100;0;none;none;none;none;none;none
0.0;0;2;2;1;2;16;0;1;2;0;15;0;100;0;none;none;none;none;none;none
0.0;0;1;2;1;1;13;0;1;2;0;13;0;100;66;none;none;none;none;none;none
0.0;0;1;1;0;2;11;0;1;1;0;14;0;100;0;none;none;none;none;none;none
0.0;4;11;8;0;0;116;0;2;9;0;18;4;113;82;none;none;none;none;none;none
0.0;1;1;0;0;2;10;0;1;1;0;27;0;1;0;none;none;none;none;none;none
0.0;5;6;8;0;0;188;0;5;9;0;32;0;113;81;Refused Bequest;none;none;none;none;none
1.0;4;6;3;1;0;55;0;1;3;0;19;4;100;0;none;none;none;none;none;none
0.0;0;2;2;0;2;16;0;1;2;0;15;0;100;0;none;none;none;none;none;none
0.0;0;1;2;1;1;13;0;1;2;0;13;0;100;66;none;none;none;none;none;none
0.0;0;1;1;0;2;11;0;1;1;0;14;0;100;0;none;none;none;none;none;none
;5;3;_;_;1;331;_;2;33;_;40;0;_;_;none;none;none;none;none;none
1.0;5;3;30;0;0;322;15;1;33;0;40;0;60;92;none;none;none;none;none;none
0.0;0;1;2;0;1;9;1;1;2;0;13;0;50;0;none;none;none;none;none;none
;7;13;_;_;0;238;_;4;15;_;23;1;_;_;none;none;none;none;none;none
2.0;7;13;14;1;0;189;0;3;15;0;23;1;107;78;none;none;none;none;none;none
1.0;1;1;1;0;1;6;0;1;1;0;13;0;100;0;none;none;none;none;none;none
1.0;1;1;3;0;1;14;0;1;3;0;15;0;100;66;none;none;none;none;none;none
0.0;3;3;6;0;0;49;1;1;7;0;11;1;100;71;none;none;none;none;none;none
;1;5;_;_;1;356;_;6;33;_;38;1;_;_;none;none;none;none;none;none
2.0;1;5;10;0;0;203;0;1;33;0;38;1;330;94;none;none;none;none;none;none
0.0;0;1;3;0;1;32;0;1;3;0;36;0;100;0;none;none;none;none;none;none
0.0;0;1;2;0;1;25;0;1;2;0;35;0;100;0;none;none;none;none;none;none
0.0;0;_;26;1;0;28;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;4;0;1;39;0;1;4;0;37;0;100;0;none;none;none;none;none;none
0.0;0;1;3;0;1;29;0;1;3;0;36;0;100;0;none;none;none;none;none;none
;6;6;_;_;1;196;_;3;5;_;27;4;_;_;none;none;none;none;none;none
2.0;6;4;3;1;1;118;0;1;5;0;27;4;167;84;none;none;none;none;none;none
0.0;2;6;4;0;0;78;0;2;4;0;23;0;100;60;none;none;none;none;none;none
0.0;3;6;6;1;1;46;0;1;6;0;28;0;100;66;none;none;none;none;none;none
;16;4;_;_;5;272;_;2;10;_;448;3;_;_;none;none;none;none;none;none
6.0;16;4;2;0;5;124;0;1;5;0;448;3;250;86;Refused Bequest;none;none;none;none;none
0.0;1;1;9;0;0;148;0;1;10;0;12;1;111;84;none;none;none;none;none;none
;8;7;_;_;3;2024;_;16;19;_;48;3;_;_;none;none;none;none;none;none
1.0;6;7;1;0;1;138;0;2;7;0;29;3;700;85;none;none;none;none;none;none
0.0;1;1;4;0;1;24;1;1;4;0;16;1;75;58;none;none;none;none;none;none
1.0;5;3;13;1;1;78;2;1;13;0;37;0;85;73;none;none;none;none;none;none
0.0;0;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;2;18;1;0;118;6;1;19;0;26;0;72;85;none;none;none;none;none;none
0.0;2;1;17;0;1;266;0;1;18;0;39;0;106;90;Refused Bequest;none;none;none;none;none
0.0;5;3;6;0;1;207;0;4;6;0;43;3;100;84;Refused Bequest;none;none;none;none;none
1.0;2;2;6;1;1;39;0;1;6;0;20;2;100;66;none;none;none;none;none;none
0.0;0;_;0;0;1;10;0;1;0;0;11;0;0;0;none;none;none;none;none;none
1.0;2;2;6;1;1;39;0;1;6;0;20;2;100;66;none;none;none;none;none;none
0.0;0;2;18;2;1;82;6;1;18;0;29;0;67;85;none;none;none;none;none;none
0.0;1;7;13;0;1;356;0;1;18;0;48;1;138;87;none;none;none;none;none;none
0.0;1;3;0;0;2;207;0;1;3;0;29;0;3;87;none;none;none;none;none;none
0.0;1;_;0;0;3;126;0;1;0;0;19;0;0;76;Refused Bequest;none;none;none;none;none
0.0;8;7;7;0;2;241;3;1;10;0;47;3;100;91;none;none;none;none;none;none
0.0;3;1;3;0;3;202;2;1;3;0;28;0;33;82;none;none;none;none;none;none
;2;8;_;_;0;269;_;4;9;_;10;0;_;_;none;none;none;none;none;none
0.0;1;1;1;0;0;18;0;1;2;0;3;0;200;25;none;none;none;none;none;none
0.0;0;1;0;0;0;23;0;1;0;0;0;0;0;100;none;none;none;none;none;none
0.0;2;8;12;0;0;228;0;2;9;0;10;0;75;92;none;none;none;none;none;none
0.0;0;2;1;0;0;10;0;1;1;0;1;0;100;0;none;none;none;none;none;none
;6;2;_;_;1;367;_;4;11;_;17;3;_;_;none;none;none;none;none;none
0.0;1;2;3;0;0;34;0;1;4;0;4;0;133;0;none;none;none;none;none;none
0.0;0;2;2;0;1;24;0;1;3;0;7;0;150;50;Refused Bequest;none;none;none;none;none
0.0;0;2;2;0;1;24;0;1;3;0;7;0;150;50;Refused Bequest;none;none;none;none;none
0.0;6;2;8;0;0;285;0;1;11;0;17;3;138;84;none;none;none;none;none;none
;8;8;_;_;1;736;_;13;49;_;66;2;_;_;none;none;none;none;none;none
5.0;8;8;7;0;0;370;0;3;49;0;66;2;700;95;none;Feature Envy;none;none;none;none
0.0;1;1;1;0;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;4;0;1;37;0;1;5;0;51;0;125;71;none;none;none;none;none;none
0.0;0;1;4;0;1;34;0;1;4;0;50;0;100;0;none;none;none;none;none;none
0.0;2;1;8;0;1;48;0;1;8;0;54;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;18;0;1;1;0;47;0;100;0;none;none;none;none;none;none
0.0;0;1;3;0;1;26;0;1;3;0;49;0;100;0;none;none;none;none;none;none
0.0;0;_;48;2;0;50;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;2;1;9;0;1;51;0;1;9;0;55;0;100;0;none;none;none;none;none;none
0.0;4;5;10;0;1;68;0;2;10;0;59;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;4;0;1;34;0;1;4;0;50;0;100;0;none;none;none;none;none;none
;1;2;_;_;0;85;_;1;16;_;16;0;_;_;none;none;none;none;none;none
0.0;1;2;11;0;0;85;0;1;16;0;16;0;145;93;none;none;none;none;none;none
;1;1;_;_;0;48;_;2;3;_;3;1;_;_;none;none;none;none;none;none
0.0;0;1;0;0;0;32;0;1;3;0;3;0;3;66;none;none;none;none;none;none
0.0;1;1;0;0;0;16;0;1;2;0;3;1;2;0;none;none;none;none;none;none
;2;9;_;_;3;517;_;9;6;_;32;1;_;_;none;none;none;none;none;none
0.0;2;9;9;0;1;258;0;2;6;0;32;1;67;90;none;none;none;none;none;Shotgun Surgery
1.0;3;9;3;0;1;90;0;1;3;0;27;4;100;0;none;none;none;none;none;none
1.0;1;1;1;0;2;31;0;1;1;0;18;0;100;100;Refused Bequest;none;none;none;none;none
0.0;0;2;2;0;2;48;0;1;2;0;20;1;100;66;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;0;6;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;3;0;1;48;0;1;0;0;11;0;0;91;none;none;none;none;none;none
0.0;0;1;6;1;2;54;0;1;1;0;18;0;17;66;none;none;none;none;none;none
0.0;0;2;9;0;2;63;0;1;4;0;21;0;44;82;none;none;none;none;none;none
0.0;0;_;1;0;3;9;0;1;0;0;18;0;0;100;Refused Bequest;none;none;none;none;none
;24;15;_;_;4;5958;_;65;43;_;112;9;_;_;none;none;none;none;none;none
1.0;6;6;26;4;1;492;2;1;26;0;65;4;92;90;none;none;none;none;none;none
0.0;4;3;8;0;1;86;0;1;8;0;36;0;100;63;none;none;none;none;none;none
0.0;4;3;26;2;3;291;4;1;27;0;93;3;88;90;none;none;none;none;none;none
2.0;5;5;12;4;0;144;0;1;15;0;35;1;125;79;none;none;none;none;none;none
1.0;9;5;9;1;1;140;0;4;12;0;54;2;133;41;none;none;none;none;none;none
0.0;0;5;4;1;1;34;0;1;6;0;22;0;150;60;none;none;none;none;none;none
0.0;0;1;1;0;2;6;0;1;1;0;18;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;2;6;0;1;1;0;18;0;100;0;none;none;none;none;none;none
1.0;9;12;26;1;1;312;1;3;27;0;74;2;100;87;none;none;none;none;none;none
0.0;4;3;8;3;0;42;0;1;8;0;12;2;100;58;none;none;none;none;none;none
0.0;0;2;5;0;1;29;2;1;5;0;16;0;60;70;none;none;none;none;none;none
0.0;13;9;35;1;1;426;8;2;43;0;112;6;100;89;none;none;none;none;none;none
1.0;9;4;5;1;2;90;0;1;6;0;32;3;120;66;none;none;none;none;none;none
0.0;1;4;8;0;2;30;0;1;2;0;20;1;25;90;none;none;none;none;none;none
0.0;0;_;0;0;2;2;0;1;0;0;17;0;0;0;none;none;none;none;none;none
0.0;1;2;5;18;0;131;1;1;14;0;27;0;260;78;none;Feature Envy;none;none;none;none
0.0;0;3;1;0;1;46;0;1;1;0;25;0;100;0;Refused Bequest;none;none;none;none;none
0.0;4;2;5;0;2;39;0;1;5;0;64;2;100;0;none;none;none;none;none;none
0.0;0;4;6;7;1;56;2;1;6;0;18;0;67;75;none;Feature Envy;none;none;none;none
0.0;2;2;2;1;1;53;1;2;2;0;16;0;50;0;none;none;none;none;none;none
