Access Of Foreign Data (AOFD);Coupling Between Objects (CBO);Cyclomatic Complexity (CC);Changing Classes (ChC);Changing Methods (CM);Depth Of Inheritance Hierarchy (DIT);Lines Of Code (LOC);Number of Accessor Methods (NAM);Number Of Child Classes (NOCC);Number Of Public Attributes (NOPA);Response For Class (RFC);Tight Class Cohesion (TCC);Weighted Chancging Methods (WCM);Weight Of a Class (WOC);Lack of Cohesion (LCOM);Refused Bequest Smell;Feature Envy Smell;Long Method Smell;Large Class Smell;Data Class Smell;Shotgun Surgery Smell
0.0;10;13;0;0;0;73;0;1;2;0;25;3;2;0;none;none;none;none;none;none
0.0;5;4;3;2;1;42;0;1;3;0;21;1;100;33;none;none;none;none;none;none
0.0;1;1;1;0;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;2;2;1;8;0;1;2;0;14;0;100;0;none;none;none;none;none;none
2.0;13;21;4;0;0;548;0;2;17;0;64;5;425;89;none;none;none;none;none;Shotgun Surgery
0.0;1;_;0;0;1;6;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;6;3;1;0;1;55;0;1;2;0;20;1;200;33;none;none;none;none;none;none
0.0;5;4;1;0;1;32;0;1;1;0;22;4;100;0;none;none;none;none;none;none
1.0;4;1;4;4;2;21;1;1;4;0;24;1;75;30;none;none;none;none;none;none
0.0;0;1;2;6;2;12;1;1;2;0;19;0;50;33;none;Feature Envy;none;none;none;none
0.0;14;4;13;9;1;158;0;1;13;0;59;9;100;50;none;none;none;none;none;none
0.0;17;2;20;15;1;91;3;1;6;0;33;0;15;79;none;Feature Envy;none;none;none;none
0.0;2;1;2;0;3;11;0;1;2;0;23;0;100;0;none;none;none;none;none;none
1.0;5;2;6;1;2;46;3;1;6;0;30;2;50;57;none;none;none;none;none;none
0.0;2;1;2;0;3;11;0;1;2;0;23;0;100;0;none;none;none;none;none;none
0.0;2;1;2;0;3;11;0;1;2;0;23;0;100;0;none;none;none;none;none;none
1.0;5;2;6;1;2;47;3;1;6;0;30;2;50;57;none;none;none;none;none;none
1.0;4;2;3;0;3;28;0;1;3;0;27;0;100;41;none;none;none;none;none;none
0.0;2;1;2;0;3;11;0;1;2;0;23;0;100;0;none;none;none;none;none;none
1.0;3;2;3;0;2;43;0;1;3;0;23;0;100;56;none;none;none;none;none;none
1.0;5;2;6;1;2;46;3;1;6;0;30;2;50;57;none;none;none;none;none;none
1.0;4;2;3;0;3;27;0;1;3;0;25;1;100;37;none;none;none;none;none;none
1.0;4;2;5;5;2;34;2;1;5;0;25;1;60;50;none;none;none;none;none;none
1.0;4;1;3;0;3;18;0;1;3;0;25;1;100;25;none;none;none;none;none;none
1.0;2;1;3;5;2;15;1;1;3;0;21;0;67;25;none;none;none;none;none;none
3.0;13;5;14;0;2;277;0;1;23;0;80;5;164;92;none;none;none;none;none;none
1.0;2;1;5;0;0;154;0;1;5;0;5;0;100;75;none;none;none;none;none;none
1.0;11;8;9;6;2;188;2;1;10;0;67;2;89;80;none;Feature Envy;none;none;none;none
0.0;1;1;1;0;0;7;0;1;1;0;1;0;100;0;none;none;none;none;none;none
3.0;14;3;21;1;0;217;0;5;22;0;34;0;105;82;none;none;Long Methodt;none;none;none
0.0;0;1;3;2;0;10;0;1;1;0;1;0;33;0;none;none;none;none;none;none
0.0;4;_;10;9;1;13;0;1;0;10;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;0;3;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;5;3;0;9;0;1;1;0;1;0;20;0;none;none;none;none;none;none
3.0;17;10;13;4;1;456;0;1;21;0;70;8;162;92;none;Feature Envy;none;none;none;none
3.0;11;7;6;0;2;160;0;1;11;0;66;3;183;84;none;none;none;none;none;none
2.0;18;10;9;1;1;757;2;6;15;0;137;12;144;89;Refused Bequest;none;none;none;none;none
1.0;1;3;6;1;1;39;3;1;6;0;22;0;50;61;none;none;none;none;none;none
3.0;10;10;28;1;1;284;9;1;32;0;67;4;82;86;none;none;none;none;none;none
0.0;0;1;0;0;3;5;0;1;0;0;24;0;0;0;none;none;none;none;none;none
1.0;13;10;7;1;2;137;0;1;9;0;76;4;129;79;none;none;none;none;none;none
1.0;5;2;1;0;2;20;0;1;1;0;61;2;100;0;none;none;none;none;none;none
0.0;1;1;6;0;0;132;0;1;6;0;6;0;100;79;none;none;none;none;none;none
0.0;1;2;1;0;1;17;0;1;1;0;17;0;100;0;none;none;none;none;none;none
3.0;5;4;1;0;2;49;0;1;4;0;43;1;400;75;none;none;none;none;none;none
4.0;9;18;15;0;2;382;0;1;24;0;85;3;160;93;none;none;none;none;none;Shotgun Surgery
4.0;22;18;23;0;2;440;2;1;25;0;117;14;100;94;none;none;none;none;none;Shotgun Surgery
2.0;4;2;2;0;3;42;0;1;4;0;65;1;200;60;none;none;none;none;none;none
3.0;16;18;21;0;2;422;0;1;27;0;108;10;129;94;none;none;none;none;none;Shotgun Surgery
0.0;0;1;1;0;1;9;1;1;1;0;12;0;0;0;none;none;none;none;none;none
0.0;0;1;1;0;1;9;1;1;1;0;12;0;0;0;none;none;none;none;none;none
0.0;0;1;0;0;0;9;0;1;0;0;0;0;0;0;none;none;none;none;none;none
1.0;10;8;29;3;1;321;7;1;21;0;61;3;48;88;none;none;none;none;none;none
0.0;2;1;8;0;0;85;0;1;8;0;10;1;100;72;none;none;none;none;none;none
0.0;0;_;0;0;0;4;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;4;2;3;0;0;67;0;1;3;0;6;1;100;35;none;none;none;none;none;none
0.0;2;3;0;0;1;121;0;1;1;0;21;0;1;0;none;none;none;none;none;none
0.0;0;1;2;0;1;25;0;1;4;0;15;0;200;40;none;none;none;none;none;none
0.0;4;2;4;0;0;69;0;1;4;0;6;0;100;54;none;none;none;none;none;none
0.0;2;1;1;0;0;44;0;1;1;0;2;0;100;25;none;none;none;none;none;none
0.0;12;2;4;0;0;110;0;1;7;0;24;3;175;83;none;none;none;none;none;none
0.0;5;6;4;0;0;118;0;1;7;0;13;0;175;71;none;none;none;none;none;none
0.0;0;1;3;0;0;24;0;1;6;0;6;0;200;66;none;none;none;none;none;none
1.0;2;3;0;0;1;78;0;1;2;0;21;1;2;0;none;none;none;none;none;none
1.0;12;8;22;1;1;286;6;1;17;0;58;5;50;88;none;none;none;none;none;none
0.0;1;3;4;0;1;47;0;1;5;0;16;0;125;44;none;none;none;none;none;none
0.0;0;1;2;0;1;17;0;1;2;0;13;0;100;0;none;none;none;none;none;none
0.0;2;4;4;0;1;61;0;1;6;0;22;1;150;47;none;none;none;none;none;none
0.0;11;8;11;0;0;314;0;1;12;0;30;2;109;89;none;none;none;none;none;none
1.0;6;9;8;0;0;205;0;1;8;0;23;1;100;83;none;none;none;none;none;none
0.0;1;1;7;3;1;56;3;1;9;0;21;0;86;76;none;none;none;none;none;none
0.0;1;1;3;1;2;40;1;1;4;0;27;1;100;62;none;none;none;none;none;none
0.0;1;1;6;3;0;10;0;1;1;0;1;0;17;0;none;none;none;none;none;none
0.0;2;3;4;0;3;100;0;1;5;0;32;1;125;75;none;none;none;none;none;none
0.0;6;1;7;3;0;37;2;1;7;0;11;2;71;66;none;none;none;none;none;none
0.0;1;4;4;0;2;107;0;1;9;0;37;2;225;83;none;none;none;none;none;none
1.0;2;6;6;0;0;114;0;1;7;0;16;0;117;81;none;none;none;none;none;none
1.0;2;6;16;0;0;211;0;1;20;0;38;0;125;91;none;none;none;none;none;none
2.0;2;4;26;0;0;285;0;1;27;0;36;0;104;95;none;none;none;none;none;none
0.0;0;_;1;1;1;25;0;1;0;0;11;0;0;100;none;none;none;none;none;none
0.0;0;_;1;1;1;45;0;1;0;0;11;0;0;100;none;none;none;none;none;none
0.0;0;_;0;0;0;3;0;1;0;0;0;0;0;0;none;none;none;none;none;none
3.0;3;3;1;0;1;43;0;1;1;0;12;0;100;0;none;none;none;none;none;none
0.0;0;_;1;1;1;45;0;1;0;0;11;0;0;100;none;none;none;none;none;none
0.0;0;_;1;0;1;68;0;1;0;0;11;0;0;100;none;none;none;none;none;none
0.0;4;3;13;0;0;353;5;2;14;0;21;1;69;93;none;none;none;none;none;none
0.0;0;1;1;0;0;6;1;1;1;0;1;0;0;0;none;none;none;none;none;none
1.0;4;2;1;1;1;18;0;1;1;0;17;1;100;0;none;none;none;none;none;none
0.0;2;3;0;0;1;50;0;1;0;0;22;0;0;0;none;none;none;none;none;none
0.0;1;1;2;0;0;81;0;1;4;0;4;0;200;70;none;none;none;none;none;none
4.0;16;6;8;0;1;229;0;1;16;0;79;6;200;89;none;none;none;none;none;none
1.0;1;5;2;0;1;40;0;1;3;0;28;3;150;0;none;none;none;none;none;none
1.0;6;5;24;0;0;307;10;2;29;0;49;1;79;93;none;none;none;none;none;none
0.0;1;1;2;0;1;9;1;1;2;0;13;0;50;0;none;none;none;none;none;none
0.0;1;1;2;1;0;4;0;1;2;0;2;0;100;0;none;none;none;none;none;none
1.0;1;6;3;0;1;70;0;1;5;0;30;2;167;80;none;none;none;none;none;none
1.0;4;7;3;0;0;143;0;1;5;0;20;0;167;68;none;none;none;none;none;none
0.0;0;1;1;0;1;55;0;1;1;0;14;0;100;81;none;none;none;none;none;none
0.0;0;1;0;0;2;91;0;1;1;0;14;0;1;66;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;0;0;1;37;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;9;5;7;0;1;164;0;2;8;0;28;3;114;87;none;none;none;none;none;none
0.0;1;1;1;0;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;2;2;0;1;19;0;1;2;0;16;0;100;0;none;none;none;none;none;none
0.0;3;2;23;3;1;89;9;1;23;0;38;0;61;92;none;none;none;none;none;none
1.0;6;2;2;1;2;76;0;1;6;0;50;2;300;72;none;none;none;none;none;none
1.0;8;5;5;0;1;143;0;1;5;0;41;1;100;86;none;none;none;none;none;none
0.0;1;3;2;0;1;22;0;1;2;0;16;0;100;16;none;none;none;none;none;none
0.0;0;1;0;0;1;20;0;1;0;0;11;0;0;100;none;none;none;none;none;none
0.0;0;1;1;1;0;43;0;1;1;0;1;0;100;75;none;none;none;none;none;none
1.0;15;7;4;1;1;117;0;3;4;0;47;8;100;0;Refused Bequest;none;none;none;none;none
0.0;1;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;1;2;0;4;13;0;1;2;0;145;0;100;100;none;none;none;none;none;none
0.0;3;1;2;2;1;10;0;1;2;0;15;0;100;0;none;none;none;none;none;none
1.0;14;5;7;0;0;189;0;2;10;0;42;5;143;90;none;none;none;none;none;none
0.0;0;2;4;1;1;26;0;1;4;0;19;0;100;60;none;none;none;none;none;none
1.0;3;4;15;2;1;186;2;3;13;0;30;0;73;87;none;none;none;none;none;none
0.0;5;2;3;0;2;28;0;1;3;0;27;1;100;37;none;none;none;none;none;none
0.0;0;1;1;0;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;4;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;4;1;2;1;0;38;0;1;2;0;4;0;100;61;none;none;none;none;none;none
0.0;3;7;4;0;1;124;1;2;4;0;24;0;75;57;none;none;none;none;none;none
0.0;0;4;1;0;0;60;0;1;1;0;7;0;100;22;none;none;none;none;none;none
0.0;1;1;3;2;0;8;0;1;3;0;4;0;100;0;none;none;none;none;none;none
3.0;35;11;31;1;0;1253;0;8;63;0;156;12;203;97;none;none;none;none;none;none
0.0;0;1;4;1;0;16;0;1;1;0;1;0;25;66;none;none;none;none;none;none
0.0;2;4;2;0;1;48;0;1;2;0;19;1;100;35;none;none;none;none;none;none
0.0;1;2;0;0;0;15;0;1;1;0;2;0;1;0;none;none;none;none;none;none
0.0;0;_;0;0;0;6;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;3;1;1;0;1;17;0;1;1;0;14;0;100;0;none;none;none;none;none;none
0.0;0;1;2;1;0;14;0;1;2;0;3;1;100;0;none;none;none;none;none;none
1.0;1;_;3;1;1;5;0;1;0;3;11;0;0;0;none;none;none;none;none;none
0.0;4;1;2;1;0;30;0;4;2;0;2;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;2;1;12;3;0;15;0;1;8;0;8;0;67;0;none;none;none;none;none;none
0.0;0;1;1;1;0;4;0;1;1;0;2;0;100;0;none;none;none;none;none;none
0.0;7;1;2;0;1;51;0;2;2;0;18;1;100;75;none;none;none;none;none;none
0.0;1;1;3;0;0;25;1;1;4;0;5;0;100;55;none;none;none;none;none;none
1.0;5;19;20;8;2;249;9;1;26;0;84;3;85;89;none;Feature Envy;none;none;none;Shotgun Surgery
4.0;32;25;12;0;1;792;1;1;25;0;143;14;200;93;none;none;none;none;none;Shotgun Surgery
0.0;1;_;1;0;1;91;0;1;0;0;12;1;0;55;none;none;none;none;none;none
0.0;0;1;0;0;2;7;0;1;0;0;21;0;0;0;none;none;none;none;none;none
0.0;6;2;3;0;1;181;0;1;4;0;26;0;133;83;none;none;none;none;none;none
0.0;4;2;5;1;1;92;0;1;6;0;33;1;120;85;none;none;none;none;none;none
3.0;6;5;5;0;1;65;0;1;6;0;34;6;120;72;none;none;none;none;none;none
0.0;0;_;0;0;1;9;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;0;0;1;29;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;_;23;2;0;25;0;1;0;0;0;0;0;0;none;none;none;none;none;none
1.0;13;4;4;0;1;182;0;1;7;0;40;6;175;85;none;none;none;none;none;none
1.0;12;4;6;0;0;144;0;1;9;0;37;7;150;86;none;none;none;none;none;none
0.0;11;3;0;0;1;48;0;1;3;0;24;0;3;100;none;none;none;none;none;none
0.0;0;1;0;0;1;26;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;2;1;1;2;36;0;1;1;0;13;1;100;83;none;none;none;none;none;none
0.0;0;_;0;0;0;4;0;1;0;0;0;0;0;0;none;none;none;none;none;none
2.0;2;2;1;0;1;42;0;1;2;0;13;0;200;0;none;none;none;none;none;none
0.0;0;_;1;0;2;30;0;1;0;0;11;0;0;100;none;none;none;none;none;none
0.0;8;15;38;0;0;1580;4;9;40;0;111;2;95;95;Refused Bequest;none;none;none;none;none
2.0;2;9;2;0;0;30;0;1;2;0;3;0;100;50;none;none;none;none;none;none
3.0;9;15;1;0;0;535;0;3;9;0;51;2;900;73;none;none;none;none;none;none
2.0;5;6;10;1;1;175;1;1;13;0;32;2;120;80;none;none;none;none;none;none
0.0;0;1;1;0;2;19;0;1;1;0;23;0;100;66;none;none;none;none;none;none
1.0;0;2;11;0;2;60;2;1;11;0;73;0;82;61;none;none;none;none;none;none
0.0;0;1;1;0;0;13;0;1;2;0;2;0;200;50;none;none;none;none;none;none
2.0;2;4;2;0;0;24;0;1;3;0;4;0;150;66;none;none;none;none;none;none
0.0;2;2;1;0;0;22;0;1;3;0;7;2;300;66;none;none;none;none;none;none
0.0;0;_;0;0;1;54;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;6;9;78;1;0;484;30;4;70;0;90;3;51;97;none;none;none;none;none;none
2.0;2;9;2;0;0;30;0;1;2;0;3;0;100;50;none;none;none;none;none;none
0.0;0;1;1;0;0;13;0;1;2;0;2;0;200;50;none;none;none;none;none;none
2.0;2;4;2;0;0;24;0;1;3;0;4;0;150;66;none;none;none;none;none;none
0.0;0;1;7;2;0;9;0;1;7;0;7;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;3;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;4;15;0;0;1;1233;0;5;1;0;68;1;1;77;Refused Bequest;none;none;none;none;Shotgun Surgery
3.0;10;15;1;0;0;540;0;3;9;0;54;3;900;73;none;none;none;none;none;none
2.0;6;6;10;1;1;179;1;1;13;0;33;3;120;80;none;none;none;none;none;none
0.0;0;1;1;0;2;19;0;1;1;0;23;0;100;66;none;none;none;none;none;none
1.0;0;2;11;0;2;60;2;1;11;0;73;0;82;61;none;none;none;none;none;none
0.0;0;_;0;0;0;8;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;6;10;9;0;0;247;0;5;11;0;41;2;122;78;Refused Bequest;none;none;none;none;none
1.0;4;10;4;1;0;101;0;1;4;0;22;4;100;0;none;none;none;none;none;none
0.0;0;2;2;1;2;15;0;1;2;0;15;0;100;0;none;none;none;none;none;none
0.0;0;1;2;1;1;13;0;1;2;0;13;0;100;66;none;none;none;none;none;none
0.0;0;1;1;0;2;10;0;1;1;0;14;0;100;0;none;none;none;none;none;none
0.0;4;11;8;0;0;114;0;2;9;0;18;4;113;82;none;none;none;none;none;none
0.0;1;1;0;0;2;9;0;1;1;0;27;0;1;0;none;none;none;none;none;none
0.0;5;6;8;0;0;187;0;5;9;0;33;0;113;81;Refused Bequest;none;none;none;none;none
1.0;4;6;3;1;0;55;0;1;3;0;19;4;100;0;none;none;none;none;none;none
0.0;0;2;2;0;2;15;0;1;2;0;15;0;100;0;none;none;none;none;none;none
0.0;0;1;2;1;1;13;0;1;2;0;13;0;100;66;none;none;none;none;none;none
0.0;0;1;1;0;2;10;0;1;1;0;14;0;100;0;none;none;none;none;none;none
1.0;11;6;30;0;0;341;15;1;33;0;64;2;60;92;none;none;none;none;none;none
0.0;0;1;2;0;1;12;1;1;2;0;13;0;50;33;none;none;none;none;none;none
2.0;11;12;12;1;0;175;0;3;13;0;27;2;108;77;none;none;none;none;none;none
1.0;1;1;1;0;1;6;0;1;1;0;13;0;100;0;none;none;none;none;none;none
1.0;1;1;3;0;1;14;0;1;3;0;15;0;100;66;none;none;none;none;none;none
0.0;5;3;6;0;0;48;1;1;7;0;15;2;100;71;none;none;none;none;none;none
2.0;1;5;10;0;0;202;0;1;33;0;38;1;330;94;none;none;none;none;none;none
0.0;0;1;3;0;1;31;0;1;3;0;36;0;100;0;none;none;none;none;none;none
0.0;0;1;2;0;1;24;0;1;2;0;35;0;100;0;none;none;none;none;none;none
0.0;0;_;26;1;0;28;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;4;0;1;38;0;1;4;0;37;0;100;0;none;none;none;none;none;none
0.0;0;1;3;0;1;28;0;1;3;0;36;0;100;0;none;none;none;none;none;none
2.0;6;4;3;1;1;112;0;1;5;0;27;4;167;85;none;none;none;none;none;none
0.0;2;6;4;0;0;78;0;2;4;0;23;0;100;60;none;none;none;none;none;none
0.0;3;6;6;1;1;46;0;1;6;0;28;0;100;66;none;none;none;none;none;none
6.0;16;4;2;0;5;113;0;1;5;0;448;3;250;84;Refused Bequest;none;none;none;none;none
0.0;1;1;9;0;0;155;0;1;10;0;12;1;111;84;none;none;none;none;none;none
1.0;7;7;1;0;1;138;0;2;7;0;30;3;700;85;none;none;none;none;none;none
0.0;1;1;4;0;1;22;1;1;4;0;16;1;75;41;none;none;none;none;none;none
1.0;6;3;13;1;1;79;2;1;13;0;41;1;85;73;none;none;none;none;none;none
0.0;0;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;2;18;1;0;115;6;1;19;0;26;0;72;85;none;none;none;none;none;none
0.0;2;1;17;0;1;280;0;1;18;0;39;0;106;90;Refused Bequest;none;none;none;none;none
0.0;6;3;6;0;1;208;0;4;6;0;45;3;100;84;Refused Bequest;none;none;none;none;none
1.0;2;2;6;1;1;35;0;1;6;0;20;1;100;71;none;none;none;none;none;none
0.0;0;_;0;0;1;9;0;1;0;0;11;0;0;0;none;none;none;none;none;none
1.0;2;2;6;1;1;35;0;1;6;0;20;1;100;71;none;none;none;none;none;none
0.0;0;2;18;2;1;78;6;1;18;0;29;0;67;84;none;none;none;none;none;none
0.0;1;7;13;0;1;370;0;1;18;0;48;1;138;87;none;none;none;none;none;none
0.0;1;3;0;0;2;206;0;1;3;0;29;0;3;87;none;none;none;none;none;none
0.0;1;_;0;0;3;126;0;1;0;0;19;0;0;76;Refused Bequest;none;none;none;none;none
0.0;8;7;7;0;2;248;3;1;10;0;46;2;100;91;none;none;none;none;none;none
0.0;2;1;2;0;3;169;2;1;2;0;27;0;0;76;none;none;none;none;none;none
0.0;1;1;1;0;0;17;0;1;2;0;3;0;200;25;none;none;none;none;none;none
0.0;0;1;0;0;0;23;0;1;0;0;0;0;0;100;none;none;none;none;none;none
0.0;2;8;12;0;0;225;0;2;9;0;10;0;75;92;none;none;none;none;none;none
0.0;0;2;1;0;0;9;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;2;3;0;0;30;0;1;4;0;4;0;133;0;none;none;none;none;none;none
0.0;0;2;2;0;1;22;0;1;3;0;7;0;150;50;Refused Bequest;none;none;none;none;none
0.0;0;2;2;0;1;22;0;1;3;0;7;0;150;50;Refused Bequest;none;none;none;none;none
0.0;13;5;8;0;0;285;0;1;12;0;35;3;150;84;none;none;none;none;none;none
5.0;8;8;7;0;0;370;0;3;49;0;66;2;700;95;none;Feature Envy;none;none;none;none
0.0;1;1;1;0;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;4;0;1;37;0;1;5;0;51;0;125;71;none;none;none;none;none;none
0.0;0;1;4;0;1;34;0;1;4;0;50;0;100;0;none;none;none;none;none;none
0.0;2;1;8;0;1;48;0;1;8;0;54;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;1;18;0;1;1;0;47;0;100;0;none;none;none;none;none;none
0.0;0;1;3;0;1;26;0;1;3;0;49;0;100;0;none;none;none;none;none;none
0.0;0;_;48;2;0;50;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;2;1;9;0;1;51;0;1;9;0;55;0;100;0;none;none;none;none;none;none
0.0;4;5;10;0;1;68;0;2;10;0;59;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;0;5;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;4;0;1;34;0;1;4;0;50;0;100;0;none;none;none;none;none;none
0.0;1;2;11;0;0;78;0;1;16;0;16;0;145;93;none;none;none;none;none;none
0.0;3;9;9;0;1;261;0;2;6;0;34;1;67;90;none;none;none;none;none;Shotgun Surgery
1.0;3;9;3;0;1;87;0;1;3;0;28;4;100;0;none;none;none;none;none;none
1.0;1;1;1;0;2;30;0;1;1;0;18;0;100;100;Refused Bequest;none;none;none;none;none
0.0;0;2;2;0;2;48;0;1;2;0;20;1;100;66;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;0;6;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;3;0;1;44;0;1;0;0;11;0;0;91;none;none;none;none;none;none
0.0;0;1;6;1;2;58;0;1;1;0;18;0;17;66;none;none;none;none;none;none
0.0;0;2;9;0;2;59;0;1;4;0;21;0;44;82;none;none;none;none;none;none
0.0;0;1;1;0;3;11;0;1;0;0;18;0;0;100;Refused Bequest;none;none;none;none;none
0.0;5;5;26;4;1;478;2;1;26;0;70;1;92;90;none;none;none;none;none;none
0.0;4;3;8;0;1;88;0;1;8;0;37;0;100;63;none;none;none;none;none;none
0.0;4;4;26;2;3;284;4;1;27;0;92;3;88;90;none;none;none;none;none;none
2.0;5;5;12;5;0;143;0;1;15;0;35;1;125;79;none;none;none;none;none;none
1.0;9;5;9;1;1;138;0;4;12;0;54;2;133;41;none;none;none;none;none;none
0.0;0;5;4;1;1;34;0;1;6;0;22;0;150;60;none;none;none;none;none;none
0.0;0;1;1;0;2;5;0;1;1;0;18;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;2;5;0;1;1;0;18;0;100;0;none;none;none;none;none;none
1.0;9;12;26;1;1;315;1;3;27;0;78;1;100;87;none;none;none;none;none;none
0.0;4;3;8;3;0;42;0;1;8;0;12;2;100;58;none;none;none;none;none;none
1.0;3;4;5;0;1;31;2;1;5;0;18;2;60;70;none;none;none;none;none;none
0.0;14;9;35;1;1;436;8;2;43;0;113;5;100;89;none;none;none;none;none;none
1.0;9;4;5;1;2;89;0;1;6;0;33;3;120;66;none;none;none;none;none;none
0.0;1;4;8;0;2;30;0;1;2;0;20;1;25;90;none;none;none;none;none;none
0.0;0;_;0;0;2;2;0;1;0;0;17;0;0;0;none;none;none;none;none;none
0.0;1;2;5;18;0;129;1;1;14;0;27;0;260;78;none;Feature Envy;none;none;none;none
0.0;0;3;1;0;1;51;0;1;1;0;25;0;100;0;Refused Bequest;none;none;none;none;none
0.0;2;3;5;0;2;43;0;1;5;0;65;0;100;0;none;none;none;none;none;none
0.0;0;4;6;7;1;55;2;1;6;0;18;0;67;75;none;Feature Envy;none;none;none;none
0.0;2;2;2;1;1;58;1;2;2;0;17;0;50;0;none;none;none;none;none;none
0.0;2;2;7;0;1;36;0;1;7;0;20;0;100;44;none;none;none;none;none;none
0.0;7;3;5;0;1;85;0;2;5;0;44;0;100;45;none;none;none;none;none;none
0.0;0;1;2;1;1;9;1;1;2;0;13;0;50;0;none;none;none;none;none;none
0.0;2;2;4;1;2;31;0;1;4;0;60;0;100;0;none;none;none;none;none;none
0.0;2;2;2;0;1;202;0;1;2;0;28;0;100;0;none;none;none;none;none;none
1.0;12;6;18;1;1;340;2;4;20;0;82;4;100;93;none;none;none;none;none;none
0.0;0;1;4;1;1;22;2;1;4;0;15;0;50;66;none;none;none;none;none;none
0.0;3;1;1;0;1;7;0;1;1;0;13;1;100;0;none;none;none;none;none;none
0.0;0;1;4;1;2;19;0;1;1;0;18;0;25;95;none;none;none;none;none;none
0.0;3;3;3;0;1;26;0;1;3;0;18;1;100;40;none;none;none;none;none;none
0.0;0;1;2;0;1;12;0;1;2;0;16;0;100;0;none;none;none;none;none;none
0.0;0;1;7;0;2;33;0;1;2;0;19;0;29;95;none;none;none;none;none;none
0.0;3;3;8;2;1;174;0;2;9;0;38;0;113;77;none;none;none;none;none;none
0.0;2;1;2;0;2;27;0;1;2;0;22;1;100;33;none;none;none;none;none;none
0.0;0;1;6;0;1;23;3;1;6;0;17;0;50;66;none;none;none;none;none;none
0.0;1;1;1;0;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
3.0;7;7;19;6;1;394;0;2;23;0;74;6;121;91;none;Feature Envy;none;none;none;none
0.0;4;2;6;0;1;21;1;1;6;0;25;1;83;16;none;none;none;none;none;none
0.0;5;6;10;1;1;287;0;3;11;0;51;1;110;76;Refused Bequest;none;none;none;none;none
0.0;0;1;0;0;2;12;0;1;0;0;34;0;0;0;none;none;none;none;none;none
0.0;0;5;7;2;1;54;1;1;7;0;22;0;86;62;none;none;none;none;none;none
0.0;7;8;3;0;1;188;0;3;4;0;51;2;133;80;Refused Bequest;none;none;none;none;none
0.0;4;6;2;1;2;38;0;1;3;0;62;4;150;0;none;none;none;none;none;none
0.0;5;8;7;1;1;67;3;1;9;0;36;1;86;63;none;none;none;none;none;none
2.0;21;15;18;2;1;317;0;3;25;0;107;9;139;91;none;none;none;none;Data Class;none
0.0;0;1;1;0;2;8;0;1;1;0;18;0;100;0;none;none;none;none;none;none
0.0;2;3;5;1;1;37;0;1;6;0;19;1;120;70;none;none;none;none;none;none
0.0;6;3;8;0;2;64;0;2;3;0;26;0;38;96;none;none;none;none;none;none
0.0;0;1;0;0;1;3;0;1;1;0;12;0;1;0;none;none;none;none;none;none
1.0;5;4;21;0;1;368;0;1;24;0;62;1;114;88;none;none;none;none;none;none
0.0;0;1;2;0;1;41;1;1;2;0;13;0;50;55;none;none;none;none;none;none
0.0;0;2;2;0;1;49;0;1;2;0;26;0;100;73;Refused Bequest;none;none;none;none;none
