Access Of Foreign Data (AOFD);Coupling Between Objects (CBO);Cyclomatic Complexity (CC);Changing Classes (ChC);Changing Methods (CM);Depth Of Inheritance Hierarchy (DIT);Lines Of Code (LOC);Number of Accessor Methods (NAM);Number Of Child Classes (NOCC);Number Of Public Attributes (NOPA);Response For Class (RFC);Tight Class Cohesion (TCC);Weighted Chancging Methods (WCM);Weight Of a Class (WOC);Lack of Cohesion (LCOM);Refused Bequest Smell;Feature Envy Smell;Long Method Smell;Large Class Smell;Data Class Smell;Shotgun Surgery Smell
0.0;3;4;5;6;2;35;0;1;5;0;55;1;100;16;none;none;none;none;none;none
1.0;4;3;3;0;2;56;0;1;5;0;62;1;167;50;none;none;none;none;none;none
1.0;0;2;4;0;4;39;0;1;4;0;57;1;100;0;none;none;none;none;none;none
2.0;1;2;3;0;3;25;0;1;3;0;45;1;100;0;Refused Bequest;none;none;none;none;none
1.0;0;2;1;0;4;12;0;1;1;0;48;1;100;0;none;none;none;none;none;none
0.0;5;4;26;0;5;136;0;1;26;0;112;1;100;53;none;none;none;none;none;none
1.0;3;10;18;0;4;150;0;1;18;0;78;2;100;82;none;none;none;none;none;none
0.0;4;11;19;0;5;198;0;1;19;0;90;2;100;52;none;none;none;none;none;none
1.0;3;5;19;0;4;124;0;1;19;0;85;4;100;62;none;none;none;none;none;none
0.0;13;7;32;0;5;286;0;1;34;0;145;6;106;71;none;none;none;none;none;none
0.0;7;7;9;0;4;121;0;1;9;0;73;5;100;53;none;none;none;none;none;none
1.0;5;7;14;0;4;141;0;1;14;0;74;2;100;40;none;none;none;none;none;none
1.0;5;8;16;0;5;159;0;1;16;0;79;2;100;44;none;none;none;none;none;none
0.0;0;1;8;12;0;10;0;1;8;0;8;0;100;0;none;Feature Envy;none;none;none;none
1.0;7;6;18;3;1;171;0;1;20;0;51;8;111;77;none;Feature Envy;none;none;none;none
0.0;0;1;6;0;0;8;0;1;6;0;14;0;100;0;none;none;none;none;none;none
0.0;0;8;10;2;2;72;0;1;10;0;43;0;100;72;none;none;none;none;none;none
0.0;5;4;14;0;5;107;0;1;14;0;80;3;100;59;none;none;none;none;none;none
1.0;0;1;6;0;3;34;0;1;5;0;48;0;83;61;Refused Bequest;none;none;none;none;none
0.0;2;8;8;1;1;73;0;1;8;0;25;1;100;71;none;none;none;none;none;none
0.0;0;1;10;6;0;12;0;1;10;0;10;0;100;0;none;Feature Envy;none;none;none;none
0.0;0;1;1;4;0;3;0;1;1;0;7;0;100;0;none;none;none;none;none;none
0.0;0;5;6;1;1;46;0;1;6;0;20;2;100;14;none;none;none;none;none;none
1.0;2;2;5;2;2;34;0;1;5;0;30;2;100;0;none;none;none;none;none;none
0.0;3;1;8;1;3;41;0;1;8;0;64;1;100;0;none;none;none;none;none;none
0.0;8;3;17;0;4;108;0;1;17;0;84;5;100;22;none;none;none;none;none;none
0.0;1;1;3;1;0;5;0;1;3;0;9;0;100;0;none;none;none;none;none;none
0.0;0;6;5;1;1;57;0;1;5;0;19;0;100;_;none;none;none;none;none;none
0.0;0;1;2;1;0;4;0;1;2;0;8;0;100;0;none;none;none;none;none;none
1.0;1;2;4;2;2;35;0;1;4;0;28;1;100;0;none;none;none;none;none;none
0.0;2;1;7;1;3;35;0;1;7;0;62;1;100;0;none;none;none;none;none;none
0.0;7;3;19;0;5;121;0;1;19;0;98;5;100;19;none;none;none;none;none;none
0.0;1;5;21;0;5;120;0;1;21;0;81;1;100;47;none;none;none;none;none;none
0.0;0;6;6;1;1;69;0;1;6;0;20;1;100;25;none;none;none;none;none;none
1.0;1;5;11;1;1;98;0;1;11;0;27;2;100;69;none;none;none;none;none;none
0.0;1;1;6;47;0;8;0;1;6;0;6;0;100;0;none;none;none;none;none;none
0.0;5;3;8;0;2;68;0;1;8;0;51;3;100;40;Refused Bequest;none;none;none;none;none
0.0;2;1;1;1;0;4;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;8;6;1;1;56;0;1;6;0;17;0;100;57;none;none;none;none;none;none
1.0;1;2;6;1;2;54;0;1;6;0;32;1;100;0;none;none;none;none;none;none
0.0;2;1;9;1;3;44;0;1;9;0;66;1;100;0;none;none;none;none;none;none
0.0;6;3;21;0;5;128;0;1;21;0;101;4;100;31;none;none;none;none;none;none
0.0;2;1;1;1;0;4;0;1;1;0;1;0;100;0;none;none;none;none;none;none
2.0;7;10;37;5;2;416;0;1;43;0;105;7;116;84;none;none;none;none;none;none
2.0;16;6;35;1;5;342;0;1;35;0;151;10;100;72;none;none;none;none;none;none
0.0;0;1;2;8;0;4;0;1;2;0;8;0;100;0;none;Feature Envy;none;none;none;none
0.0;0;1;3;1;0;5;0;1;3;0;3;0;100;0;none;none;none;none;none;none
0.0;0;6;4;1;1;39;0;1;4;0;15;0;100;40;none;none;none;none;none;none
1.0;1;2;4;1;2;35;0;1;4;0;28;1;100;0;none;none;none;none;none;none
0.0;2;1;7;1;3;35;0;1;7;0;62;1;100;0;none;none;none;none;none;none
0.0;6;3;19;0;5;117;0;1;19;0;94;4;100;19;none;none;none;none;none;none
0.0;0;6;4;1;1;39;0;1;4;0;15;0;100;40;none;none;none;none;none;none
0.0;0;1;3;1;0;5;0;1;3;0;3;0;100;0;none;none;none;none;none;none
